"country","date","name","actual","consensus","previous","volatility"
"Mexico","20161121 00:00:00",""Revolution Day "","","","","0"
"Japan","20161121 04:30:00","All Industry Activity Index (MoM)","","","","2"
"Greece","20161121 10:00:00","Current Account (YoY)","","","","1"
"Germany","20161121 11:00:00","German Buba Monthly Report","","","","1"
"United States","20161121 13:30:00",""Chicago Fed National Activity Index "","","","","2"
"Canada","20161121 13:30:00","Wholesale Sales (MoM)","","","","1"
"China","20161121 14:00:00","CB Leading Economic Index","","","","1"
"Australia","20161121 15:30:00","CB Leading Indicator","","","","1"
"European Monetary Union","20161121 16:00:00","ECB President Draghi's Speech","","","","3"
"United States","20161121 16:30:00","3-Month Bill Auction","","","","1"
"United States","20161121 16:30:00","6-Month Bill Auction","","","","1"
"United States","20161121 18:00:00","2-Year Note Auction","","","","1"
"New Zealand","20161121 22:45:00","Visitor Arrivals (YoY)","","","","1"
