"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20150113 00:01:00","BRC Retail Sales Monitor - All (YoY)","-0.400  %","0.650  %","0.900  %","1"
"China","20150113 02:00:00","Trade Balance","$ 49.100 B","$ 49.850 B","$ 54.500 B","2"
"Japan","20150113 05:00:00","Eco Watchers Survey: Outlook"," 46.700 ",""," 44.000 ","2"
"Japan","20150113 05:00:00","Eco Watchers Survey: Current"," 45.200 ",""," 41.500 ","2"
"United Kingdom","20150113 09:30:00","Core Consumer Price Index (YoY)","1.300  %","1.400  %","1.200  %","2"
"European Monetary Union","20150113 09:30:00","Core Consumer Price Index (YoY)","1.300  %","1.400  %","1.200  %","2"
"United Kingdom","20150113 09:30:00","Consumer Price Index (MoM)","0.000  %","0.100  %","-0.300  %","2"
"United Kingdom","20150113 09:30:00","Consumer Price Index (YoY)","0.500  %","0.700  %","1.000  %","2"
"European Monetary Union","20150113 09:30:00","Consumer Price Index (YoY)","0.500  %","0.700  %","1.000  %","2"
"United Kingdom","20150113 09:30:00","DCLG House Price Index (YoY)","10.000  %","10.100  %","10.400  %","1"
"United Kingdom","20150113 09:30:00","Producer Price Index - Input (YoY) n.s.a","-10.700  %","-11.700  %","-8.200  %","1"
"United Kingdom","20150113 09:30:00","PPI Core Output (MoM) n.s.a","0.000  %","-0.100  %","0.000  %","1"
"United Kingdom","20150113 09:30:00","PPI Core Output (YoY) n.s.a ","0.800  %","1.200  %","0.900  %","2"
"United Kingdom","20150113 09:30:00","Producer Price Index - Input (MoM) n.s.a","-2.400  %","-3.000  %","-0.700  %","1"
"United Kingdom","20150113 09:30:00","Producer Price Index - Output (MoM) n.s.a","-0.300  %","-0.300  %","-0.200  %","1"
"United Kingdom","20150113 09:30:00","Producer Price Index - Output (YoY) n.s.a","-0.800  %","-0.400  %","-0.600  %","2"
"United Kingdom","20150113 09:30:00","Retail Price Index (YoY)","1.600  %","1.600  %","2.000  %","1"
"United Kingdom","20150113 09:30:00","Retail Price Index (MoM)","0.200  %","0.100  %","-0.200  %","1"
"Poland","20150113 13:00:00","Current Account","","","€ -435.000 ","1"
"United States","20150113 13:55:00","Redbook index (YoY)","","","4.300  %","1"
"United States","20150113 13:55:00","Redbook index (MoM)","","","-0.600  %","1"
"United States","20150113 14:00:00","NFIB Business Optimism Index",""," 98.600 "," 98.100 ","1"
"United States","20150113 15:00:00","IBD/TIPP Economic Optimism (MoM)",""," 48.900 "," 48.400 ","1"
"United States","20150113 15:00:00","JOLTS Job Openings",""," 4.863 "," 4.834 ","1"
"United States","20150113 16:30:00","4-Week Bill Auction","","","0.010  %","1"
"United States","20150113 18:00:00","10-Year Note Auction","","","2.214  %","1"
"United States","20150113 19:00:00","Monthly Budget Statement","","$ 3.000 ","$ -56.800 ","1"
"New Zealand","20150113 21:45:00","Electronic Card Retail Sales (YoY)","","","3.300  %","1"
"New Zealand","20150113 21:45:00","Electronic Card Retail Sales  (MoM)","","","-0.100  %","1"
"United States","20150113 22:00:00","Fed Minneapolis's Narayana Kocherlakota speech ","","","","1"
"South Korea","20150113 23:00:00","Unemployment Rate","","","3.400  %","1"
"Japan","20150113 23:50:00","Money Supply M2+CD (YoY)","","3.600  %","3.600  %","1"
