"country","date","name","actual","consensus","previous","volatility"
"China","20170718 01:30:00",""House Price Index "","","","","1"
"Australia","20170718 01:30:00","New Motor Vehicle Sales (MoM)","","","","1"
"Australia","20170718 01:30:00","New Motor Vehicle Sales (YoY)","","","","1"
"Australia","20170718 01:30:00","RBA Meeting's Minutes","","","","3"
"United Kingdom","20170718 08:30:00","Retail Price Index (MoM)","","","","1"
"United Kingdom","20170718 08:30:00","Retail Price Index (YoY)","","","","1"
"United Kingdom","20170718 08:30:00","DCLG House Price Index (YoY)","","","","1"
"United Kingdom","20170718 08:30:00","Producer Price Index - Output (MoM) n.s.a","","","","2"
"United Kingdom","20170718 08:30:00","PPI Core Output (MoM) n.s.a","","","","2"
"United Kingdom","20170718 08:30:00","Producer Price Index - Output (YoY) n.s.a","","","","2"
"United Kingdom","20170718 08:30:00",""PPI Core Output (YoY) n.s.a "","","","","2"
"United Kingdom","20170718 08:30:00","Producer Price Index - Input (YoY) n.s.a","","","","2"
"United Kingdom","20170718 08:30:00","Producer Price Index - Input (MoM) n.s.a","","","","2"
"United Kingdom","20170718 08:30:00","Core Consumer Price Index (YoY)","","","","2"
"United Kingdom","20170718 08:30:00","Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20170718 08:30:00","Consumer Price Index (YoY)","","","","2"
"United Kingdom","20170718 08:30:00","Consumer Price Index (MoM)","","","","2"
"Germany","20170718 09:00:00","ZEW Survey - Current Situation","","","","2"
"Germany","20170718 09:00:00","ZEW Survey - Economic Sentiment","","","","2"
"European Monetary Union","20170718 09:00:00","ZEW Survey - Economic Sentiment","","","","2"
"Spain","20170718 09:30:00","9-Month Letras Auction","","","","1"
"Spain","20170718 09:30:00","3-Month Letras Auction","","","","1"
"United States","20170718 12:30:00","Export Price Index (YoY)","","","","2"
"United States","20170718 12:30:00","Export Price Index (MoM)","","","","1"
"United States","20170718 12:30:00","Import Price Index (YoY)","","","","2"
"United States","20170718 12:30:00","Import Price Index (MoM)","","","","1"
"United States","20170718 12:55:00","Redbook index (YoY)","","","","1"
"United States","20170718 12:55:00","Redbook index (MoM)","","","","1"
"United Kingdom","20170718 13:30:00","BOE's Governor Carney speech","","","","3"
"European Monetary Union","20170718 13:30:00","BOE's Governor Carney speech","","","","2"
"United States","20170718 14:00:00","NAHB Housing Market Index","","","","2"
"New Zealand","20170718 14:00:00","GDT Price Index","","","","1"
"United States","20170718 15:30:00","52-Week Bill auction","","","","1"
"United States","20170718 15:30:00","4-Week Bill Auction","","","","1"
"United States","20170718 20:00:00","Total Net TIC Flows","","","","1"
"United States","20170718 20:00:00","Net Long-Term TIC Flows","","","","1"
"United States","20170718 20:30:00","API Weekly Crude Oil Stock","","","","1"
