"country","date","name","actual","consensus","previous","volatility"
"Australia","20140403 00:30:00","Retail Sales s.a. (MoM)","","0.300  %","1.200  %","2"
"Australia","20140403 00:30:00","Trade Balance",""," 850.000 "," 1,433.000 ","2"
"China","20140403 01:00:00","Non-manufacturing PMI","",""," 55.000 ","2"
"China","20140403 01:45:00","HSBC China Services PMI","",""," 51.000 ","2"
"Australia","20140403 02:00:00","RBA's Governor Glenn Stevens Speech","","","","2"
"Italy","20140403 07:45:00","Markit Services PMI",""," 52.000 "," 52.900 ","2"
"Germany","20140403 07:55:00","Markit Services PMI",""," 54.000 "," 55.900 ","2"
"European Monetary Union","20140403 08:00:00","Markit Services PMI",""," 52.400 "," 52.600 ","2"
"European Monetary Union","20140403 08:00:00","Markit PMI Composite",""," 53.200 "," 53.300 ","2"
"United Kingdom","20140403 08:30:00","Markit Services PMI",""," 58.100 "," 58.200 ","2"
"European Monetary Union","20140403 09:00:00","Retail Sales (YoY)","","0.800  %","1.300  %","2"
"European Monetary Union","20140403 11:45:00","ECB Interest Rate Decision","","0.250  %","0.250  %","2"
"European Monetary Union","20140403 12:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20140403 12:30:00","Initial Jobless Claims",""," 317.000 "," 311.000 ","2"
"United States","20140403 12:30:00","Continuing Jobless Claims",""," 2.840 "," 2.823 ","2"
"Canada","20140403 12:30:00","International Merchandise Trade","","$ 0.200 ","$ -0.180 ","1"
"Canada","20140403 12:30:00","Exports","","$ 41.610 ","$ 40.650 ","1"
"Canada","20140403 12:30:00","Imports","","$ 41.810 ","$ 40.800 ","1"
"United States","20140403 12:30:00","Trade Balance","","$ -38.500 ","$ -39.100 ","2"
"United States","20140403 12:58:00","Markit Services PMI","",""," 53.300 ","2"
"Mexico","20140403 14:00:00","Consumer Confidence","",""," 84.500 ","1"
"United States","20140403 14:00:00","ISM Non-Manufacturing PMI",""," 53.500 "," 51.600 ","3"
"United States","20140403 14:30:00","EIA Natural Gas Storage change","",""," -57.000 ","1"
