"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20150911 00:00:00","EcoFin Meeting","","","","2"
"China","20150911 00:30:00","New Loans","","","","1"
"China","20150911 00:30:00","M2 Money Supply (YoY)","","","","1"
"Germany","20150911 06:00:00","Wholesale Price Index (MoM)","","","","1"
"Germany","20150911 06:00:00","Harmonised Index of Consumer Prices (MoM)","","","","2"
"Germany","20150911 06:00:00","Harmonised Index of Consumer Prices (YoY)","","","","2"
"Germany","20150911 06:00:00","Consumer Price Index (MoM)","","","","2"
"Germany","20150911 06:00:00","Wholesale Price Index (YoY)","","","","1"
"Germany","20150911 06:00:00","Consumer Price Index (YoY)","","","","2"
"France","20150911 06:45:00","Current Account","","","","1"
"Spain","20150911 07:00:00","HICP (YoY)","","","","1"
"Spain","20150911 07:00:00","Consumer Price Index (MoM)","","","","1"
"Spain","20150911 07:00:00","HICP (MoM)","","","","1"
"Spain","20150911 07:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20150911 08:00:00","Industrial Output s.a. (MoM)","","","","1"
"Italy","20150911 08:00:00","Industrial Output w.d.a (YoY)","","","","1"
"United Kingdom","20150911 08:30:00","Consumer Inflation Expectations","","","","3"
"European Monetary Union","20150911 08:30:00","Consumer Inflation Expectations","","","","2"
"India","20150911 11:30:00","Current Account Balance $","","","","1"
"India","20150911 11:30:00","Trade Deficit - RBI","","","","1"
"India","20150911 11:30:00","Balance Payment $","","","","1"
"United States","20150911 12:30:00","Producer Price Index ex Food & Energy (YoY)","","","","1"
"United States","20150911 12:30:00","Producer Price Index ex Food & Energy (MoM)","","","","1"
"United States","20150911 12:30:00","Producer Price Index (YoY)","","","","2"
"United States","20150911 12:30:00","Producer Price Index (MoM)","","","","1"
"United States","20150911 14:00:00","Reuters/Michigan Consumer Sentiment Index","","","","1"
"United States","20150911 18:00:00","Monthly Budget Statement","","","","2"
