"country","date","name","actual","consensus","previous","volatility"
"China","20140212 02:00:00","New Loans","","¥ 1,100.000 ","¥ 482.500 ","2"
"China","20140212 02:00:00","Trade Balance","","$ 23.650 ","$ 25.600 ","2"
"Japan","20140212 06:00:00","Machine Tool Orders (YoY)","","","28.000  %","2"
"Switzerland","20140212 08:15:00","Consumer Price Index (YoY)","","0.100  %","0.100  %","2"
"European Monetary Union","20140212 10:00:00","Industrial Production w.d.a. (YoY)","","1.800  %","3.000  %","2"
"United Kingdom","20140212 10:30:00","Bank of England Quarterly Inflation Report","","","","2"
"European Monetary Union","20140212 10:30:00","Bank of England Quarterly Inflation Report","","","","2"
"United Kingdom","20140212 10:30:00","BOE's Governor Carney speech","","","","2"
"European Monetary Union","20140212 10:30:00","BOE's Governor Carney speech","","","","2"
"United States","20140212 12:00:00","MBA Mortgage Applications","","","0.400  %","2"
"Poland","20140212 13:00:00","Current Account","","","€ -984.000 ","1"
"European Monetary Union","20140212 15:30:00","ECB President Draghi's Speech","","","","3"
"United States","20140212 15:30:00","EIA Crude Oil Stocks change",""," 2.500 "," 0.440 ","1"
"United States","20140212 18:00:00","10-Year Note Auction","","","3.009  %","1"
"United States","20140212 19:00:00","Monthly Budget Statement","","$ -27.500 ","$ 53.200 ","2"
"New Zealand","20140212 21:30:00","Business NZ PMI","",""," 56.400 ","2"
"Japan","20140212 23:50:00","Domestic Corporate Goods Price Index (YoY)","","2.400  %","2.500  %","1"
"Japan","20140212 23:50:00","Domestic Corporate Goods Price Index (MoM)","","0.100  %","0.300  %","1"
