"country","date","name","actual","consensus","previous","volatility"
"India","20170126 00:00:00",""Republic Day "","","","","0"
"Australia","20170126 00:00:00","Australia Day","","","","0"
"Germany","20170126 07:00:00","Gfk Consumer Confidence Survey","","","","2"
"Switzerland","20170126 07:00:00","Trade Balance","","","","1"
"Switzerland","20170126 07:00:00","Exports (MoM)","","","","1"
"Switzerland","20170126 07:00:00","Imports (MoM)","","","","1"
"Spain","20170126 08:00:00","Unemployment Survey","","","","1"
"United Kingdom","20170126 09:30:00","BBA Mortgage Approvals","","","","1"
"United Kingdom","20170126 09:30:00","Gross Domestic Product (QoQ)","","","","3"
"European Monetary Union","20170126 09:30:00","Gross Domestic Product (QoQ)","","","","2"
"United Kingdom","20170126 09:30:00","Gross Domestic Product (YoY)","","","","2"
"United Kingdom","20170126 09:30:00","Index of Services (3M/3M)","","","","1"
"Italy","20170126 10:00:00","Retail Sales n.s.a (YoY)","","","","1"
"Italy","20170126 10:00:00","Retail Sales s.a. (MoM)","","","","1"
"Italy","20170126 10:00:00","10-y Bond Auction","","","","1"
"Italy","20170126 10:00:00","5-y Bond Auction","","","","1"
"United Kingdom","20170126 11:00:00","CBI Distributive Trades Survey - Realized (MoM)","","","","1"
"Russia","20170126 13:00:00","Central Bank Reserves $","","","","1"
"Russia","20170126 13:00:00","Gross Domestic Product Monthly (YoY)","","","","1"
"United States","20170126 13:30:00","Continuing Jobless Claims","","","","1"
"United States","20170126 13:30:00","Initial Jobless Claims","","","","2"
"United States","20170126 13:30:00","Wholesale Inventories","","","","1"
"United States","20170126 13:30:00","Goods Trade Balance","","","","1"
"United States","20170126 14:45:00",""Chicago Fed National Activity Index "","","","","2"
"United States","20170126 14:45:00","Markit PMI Composite","","","","2"
"United States","20170126 14:45:00","Markit Services PMI","","","","2"
"United States","20170126 15:00:00","CB Leading Indicator (MoM)","","","","2"
"United States","20170126 15:00:00","New Home Sales (MoM)","","","","2"
"United States","20170126 15:00:00","New Home Sales Change (MoM)","","","","2"
"United States","20170126 15:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20170126 16:00:00","Kansas Fed manufacturing activity","","","","1"
"United States","20170126 18:00:00","7-Year Note Auction","","","","1"
"Japan","20170126 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
" Energy (YoY)"","20170126 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20170126 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
" Energy (YoY)"","20170126 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20170126 23:30:00","National Consumer Price Index (YoY)","","","","2"
"Japan","20170126 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
