"country","date","name","actual","consensus","previous","volatility"
"Australia","20150722 00:30:00","Westpac Leading Index (MoM)","","","","1"
"Australia","20150722 01:30:00","RBA trimmed mean CPI (YoY)","","","","3"
"Australia","20150722 01:30:00","Consumer Price Index (QoQ)","","","","3"
"Australia","20150722 01:30:00","RBA trimmed mean CPI (QoQ)","","","","3"
"Australia","20150722 01:30:00","Consumer Price Index (YoY)","","","","3"
"Australia","20150722 03:05:00","RBA's Governor Glenn Stevens Speech","","","","3"
"Japan","20150722 04:30:00","All Industry Activity Index (MoM)","","","","2"
"France","20150722 06:45:00","Business Climate","","","","1"
"Italy","20150722 08:00:00","Industrial Sales s.a. (MoM)","","","","1"
"Italy","20150722 08:00:00","Industrial Orders s.a (MoM)","","","","1"
"Italy","20150722 08:00:00","Industrial Sales n.s.a. (YoY)","","","","1"
"Italy","20150722 08:00:00","Industrial Orders n.s.a (YoY)","","","","1"
"United Kingdom","20150722 08:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20150722 08:30:00","BOE MPC Vote Hike","","","","3"
"European Monetary Union","20150722 08:30:00","BOE MPC Vote Hike","","","","2"
"United Kingdom","20150722 08:30:00","BOE MPC Vote Cut","","","","3"
"European Monetary Union","20150722 08:30:00","BOE MPC Vote Cut","","","","2"
"United Kingdom","20150722 08:30:00","BOE MPC Vote Unchanged","","","","3"
"European Monetary Union","20150722 08:30:00","BOE MPC Vote Unchanged","","","","2"
"Italy","20150722 09:00:00","Retail Sales s.a. (MoM)","","","","1"
"Italy","20150722 09:00:00","Retail Sales n.s.a (YoY)","","","","1"
"United Kingdom","20150722 09:00:00","Inflation Report Hearings","","","","3"
"European Monetary Union","20150722 09:00:00","Inflation Report Hearings","","","","2"
"United Kingdom","20150722 09:00:00","10-y Bond Auction","","","","1"
"United Kingdom","20150722 10:00:00","CBI Distributive Trades Survey - Realized (MoM)","","","","1"
"United States","20150722 11:00:00","MBA Mortgage Applications","","","","1"
"India","20150722 11:30:00","M3 Money Supply","","","","1"
"United States","20150722 13:00:00","Housing Price Index (MoM)","","","","2"
"United States","20150722 14:00:00","Existing Home Sales (MoM)","","","","1"
"United States","20150722 14:00:00","Existing Home Sales Change (MoM)","","","","1"
"United States","20150722 14:30:00","EIA Crude Oil Stocks change","","","","1"
"New Zealand","20150722 21:00:00","RBNZ Interest Rate Decision","","","","3"
"New Zealand","20150722 21:00:00",""Monetary Policy Statement "","","","","3"
"Japan","20150722 23:50:00","Adjusted Merchandise Trade Balance","","","","2"
"Japan","20150722 23:50:00","Exports (YoY)","","","","2"
"Japan","20150722 23:50:00","Foreign bond investment","","","","2"
"Japan","20150722 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20150722 23:50:00","Merchandise Trade Balance Total","","","","2"
"Japan","20150722 23:50:00","Imports (YoY)","","","","2"
