"country","date","name","actual","consensus","previous","volatility"
"Switzerland","20150817 07:15:00","Real Retail Sales (YoY)","","","","3"
"European Monetary Union","20150817 09:00:00","Trade Balance n.s.a.","","","","2"
"European Monetary Union","20150817 09:00:00","Trade Balance s.a.","","","","2"
"Germany","20150817 10:00:00","German Buba Monthly Report","","","","1"
"United States","20150817 12:30:00","NY Empire State Manufacturing Index","","","","1"
"Canada","20150817 12:30:00","Foreign portfolio investment in Canadian securities","","","","1"
"Canada","20150817 12:30:00","Canadian portfolio investment in foreign securities","","","","1"
"United States","20150817 14:00:00","NAHB Housing Market Index","","","","2"
"United States","20150817 15:30:00","3-Month Bill Auction","","","","1"
"United States","20150817 15:30:00","6-Month Bill Auction","","","","1"
"United States","20150817 20:00:00","Net Long-Term TIC Flows","","","","1"
"United States","20150817 20:00:00","Total Net TIC Flows","","","","1"
