"country","date","name","actual","consensus","previous","volatility"
"Australia","20141009 00:30:00","Employment Change s.a.",""," 20,000.000 "," 121,000.000 ","2"
"Australia","20141009 00:30:00","Fulltime employment","",""," 14,300.000 ","2"
"Australia","20141009 00:30:00","Unemployment Rate s.a.","","6.200  %","6.100  %","2"
"Japan","20141009 06:00:00","Machine Tool Orders (YoY)","","","35.600  %","2"
"Germany","20141009 06:00:00","Trade Balance s.a.","","€ 18.500 ","€ 22.200 ","2"
"European Monetary Union","20141009 08:00:00","ECB Monthly Report","","","","2"
"United Kingdom","20141009 11:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","2"
"European Monetary Union","20141009 11:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","2"
"United Kingdom","20141009 11:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","2"
"European Monetary Union","20141009 11:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","2"
"United Kingdom","20141009 11:00:00","BoE Monetary Policy Statement","","","","0"
"United States","20141009 12:30:00","Initial Jobless Claims",""," 294.000 "," 287.000 ","2"
"United States","20141009 12:30:00","Continuing Jobless Claims",""," 2.410 "," 2.398 ","2"
"Canada","20141009 12:30:00","New Housing Price Index (YoY)","","","1.500  %","1"
"Canada","20141009 12:30:00","New Housing Price Index (MoM)","","0.100  %","0.000  %","1"
"Mexico","20141009 13:00:00","12-Month Inflation","","","4.150  %","1"
"Mexico","20141009 13:00:00","Core Inflation","","","0.210  %","1"
"Mexico","20141009 13:00:00","Headline Inflation","","","0.360  %","1"
"United States","20141009 14:00:00","Wholesale Inventories","","0.300  %","0.100  %","1"
"United States","20141009 14:30:00","EIA Natural Gas Storage change",""," 108.000 "," 112.000 ","1"
"Finland","20141009 14:30:00","Industrial Output (MoM)","","","-2.600  %","1"
"Turkey","20141009 14:30:00","Treasury Cash Balance","",""," 28.410 ","1"
"European Monetary Union","20141009 15:00:00","ECB President Draghi's Speech","","","","3"
"United States","20141009 17:00:00","30-Year Bond Auction","","","3.222  %","1"
"Japan","20141009 23:50:00","Bank lending (YoY)","","","2.200  %","2"
"Japan","20141009 23:50:00","BoJ Monetary Policy Meeting Minutes","","","","2"
"Japan","20141009 23:50:00","Money Supply M2+CD (YoY)","","","3.000  %","1"
"Japan","20141009 23:50:00","Tertiary Industry Index (MoM)","","","0.000  %","2"
