"country","date","name","actual","consensus","previous","volatility"
"Russia","20161018 00:00:00","Producer Price Index (YoY)","","","","1"
"Russia","20161018 00:00:00","Producer Price Index (MoM)","","","","1"
"Australia","20161018 00:30:00","New Motor Vehicle Sales (MoM)","","","","1"
"Australia","20161018 00:30:00","New Motor Vehicle Sales (YoY)","","","","1"
"Australia","20161018 00:30:00","RBA Meeting's Minutes","","","","3"
"China","20161018 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20161018 02:00:00","New Loans","","","","1"
"United Kingdom","20161018 08:30:00","Retail Price Index (MoM)","","","","1"
"United Kingdom","20161018 08:30:00","Retail Price Index (YoY)","","","","1"
"United Kingdom","20161018 08:30:00","DCLG House Price Index (YoY)","","","","1"
"United Kingdom","20161018 08:30:00","Producer Price Index - Output (MoM) n.s.a","","","","2"
"United Kingdom","20161018 08:30:00","PPI Core Output (MoM) n.s.a","","","","2"
"United Kingdom","20161018 08:30:00","Producer Price Index - Output (YoY) n.s.a","","","","2"
"United Kingdom","20161018 08:30:00",""PPI Core Output (YoY) n.s.a "","","","","2"
"United Kingdom","20161018 08:30:00","Producer Price Index - Input (YoY) n.s.a","","","","2"
"United Kingdom","20161018 08:30:00","Producer Price Index - Input (MoM) n.s.a","","","","2"
"United Kingdom","20161018 08:30:00","Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20161018 08:30:00","Consumer Price Index (YoY)","","","","2"
"United Kingdom","20161018 08:30:00","Core Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20161018 08:30:00","Core Consumer Price Index (YoY)","","","","2"
"United Kingdom","20161018 08:30:00","Consumer Price Index (MoM)","","","","2"
"Spain","20161018 09:00:00","3-Month Letras Auction","","","","1"
"Spain","20161018 09:00:00","9-Month Letras Auction","","","","1"
"Brazil","20161018 11:00:00","Retail Sales (MoM)","","","","1"
"United States","20161018 12:30:00","Consumer Price Index Core s.a","","","","2"
"United States","20161018 12:30:00","Consumer Price Index n.s.a (MoM)","","","","2"
"United States","20161018 12:30:00","Consumer Price Index (MoM)","","","","2"
"United States","20161018 12:30:00","Consumer Price Index Ex Food & Energy (MoM)","","","","2"
"United States","20161018 12:30:00","Consumer Price Index (YoY)","","","","2"
"United States","20161018 12:30:00","Consumer Price Index Ex Food & Energy (YoY)","","","","2"
"Canada","20161018 12:30:00","Manufacturing Shipments (MoM)","","","","1"
"United States","20161018 12:55:00","Redbook index (YoY)","","","","1"
"United States","20161018 12:55:00","Redbook index (MoM)","","","","1"
"United States","20161018 14:00:00","NAHB Housing Market Index","","","","2"
"New Zealand","20161018 14:00:00","GDT Price Index","","","","1"
"United States","20161018 15:30:00","4-Week Bill Auction","","","","1"
"United States","20161018 20:00:00","Total Net TIC Flows","","","","1"
"United States","20161018 20:00:00","Net Long-Term TIC Flows","","","","1"
"United States","20161018 20:30:00","API Weekly Crude Oil Stock","","","","1"
"Australia","20161018 23:30:00","Westpac Leading Index (MoM)","","","","1"
