"country","date","name","actual","consensus","previous","volatility"
"China","20120918 01:30:00","House Price Index ","","","-1.500  %","2"
"Australia","20120918 01:30:00","RBA Meeting's Minutes","","","","2"
"Australia","20120918 03:00:00","RBA Assist Gov Debelle Speech","","","","2"
"Switzerland","20120918 05:45:00","SECO Economic Forecasts","","","","2"
"United Kingdom","20120918 08:30:00","Core Consumer Price Index (YoY)","","","2.300  %","2"
"European Monetary Union","20120918 08:30:00","Core Consumer Price Index (YoY)","","","2.300  %","2"
"United Kingdom","20120918 08:30:00","Consumer Price Index (MoM)","","0.500  %","0.100  %","2"
"United Kingdom","20120918 08:30:00","Consumer Price Index (YoY)","","2.500  %","2.600  %","2"
"European Monetary Union","20120918 08:30:00","Consumer Price Index (YoY)","","2.500  %","2.600  %","2"
"Germany","20120918 09:00:00","ZEW Survey - Economic Sentiment",""," -19.000 "," -25.500 ","2"
"Germany","20120918 09:00:00","ZEW Survey - Current Situation",""," 17.700 "," 18.200 ","2"
"European Monetary Union","20120918 09:00:00","ZEW Survey - Economic Sentiment","",""," -21.200 ","2"
"United Kingdom","20120918 10:00:00","BOE Inflation Letter","","","","2"
"European Monetary Union","20120918 10:00:00","BOE Inflation Letter","","","","2"
"Poland","20120918 12:00:00","Corporate Sector Wages","","","2.400  %","1"
"United States","20120918 12:00:00","Fed's Evans Speech","","","","2"
"Poland","20120918 12:00:00","Unemployment (MoM)","","","12.300  %","1"
"United States","20120918 12:30:00","Current Account","","$ -125.500 ","$ -137.300 ","2"
"United States","20120918 12:55:00","Redbook index (YoY)","","","2.700  %","1"
"United States","20120918 12:55:00","Redbook index (MoM)","","","1.900  %","1"
"United States","20120918 13:00:00","Net Long-Term TIC Flows","","","$ 9.300 ","2"
"United States","20120918 13:00:00","Total Net TIC Flows","","","$ 16.700 ","1"
"United States","20120918 14:00:00","NAHB Housing Market Index",""," 38.000 "," 37.000 ","1"
"United States","20120918 15:30:00","Fed's William Dudley speech","","","","2"
"New Zealand","20120918 22:45:00","Current Account (QoQ)","","$ -1.640 ","$ -1.310 ","2"
"United States","20120918 23:45:00","Fed's Lacker speech","","","","1"
