"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20160331 00:00:00","ANZ Business Confidence","","","","1"
"Australia","20160331 00:00:00","HIA New Home Sales (MoM)","","","","2"
"Australia","20160331 00:30:00","Private Sector Credit (YoY)","","","","1"
"Australia","20160331 00:30:00","Private Sector Credit (MoM)","","","","1"
"New Zealand","20160331 02:00:00","M3 Money Supply (YoY)","","","","1"
" INR"","20160331 03:30:00",""Federal Fiscal Deficit","","","","India"
"Japan","20160331 05:00:00","Annualized Housing Starts","","","","2"
"Japan","20160331 05:00:00","Construction Orders (YoY)","","","","1"
"Japan","20160331 05:00:00","Housing Starts (YoY)","","","","2"
"Germany","20160331 06:00:00","Retail Sales (YoY)","","","","2"
"Germany","20160331 06:00:00","Retail Sales (MoM)","","","","1"
"India","20160331 06:30:00","Infrastructure Output (YoY)","","","","1"
"France","20160331 06:45:00","Producer Prices (MoM)","","","","1"
"France","20160331 06:45:00","Consumer Spending (MoM)","","","","1"
"Spain","20160331 07:00:00","HICP (YoY)","","","","1"
"Spain","20160331 07:00:00","Retail Sales (YoY)","","","","1"
"Spain","20160331 07:00:00","Current Account Balance","","","","1"
"United Kingdom","20160331 07:00:00","BOE's Governor Carney speech","","","","3"
"European Monetary Union","20160331 07:00:00","BOE's Governor Carney speech","","","","2"
"Germany","20160331 07:55:00","Unemployment Change","","","","3"
"Germany","20160331 07:55:00","Unemployment Rate s.a.","","","","3"
"United Kingdom","20160331 08:30:00","Net Lending to Individuals (MoM)","","","","1"
"United Kingdom","20160331 08:30:00","Gross Domestic Product (YoY)","","","","2"
"United Kingdom","20160331 08:30:00","Gross Domestic Product (QoQ)","","","","2"
"United Kingdom","20160331 08:30:00","Total Business Investment (YoY)","","","","1"
"United Kingdom","20160331 08:30:00","Total Business Investment (QoQ)","","","","1"
"United Kingdom","20160331 08:30:00","Consumer Credit","","","","2"
"United Kingdom","20160331 08:30:00","Mortgage Approvals","","","","2"
"United Kingdom","20160331 08:30:00","Index of Services (3M/3M)","","","","1"
"United Kingdom","20160331 08:30:00","M4 Money Supply (YoY)","","","","1"
"United Kingdom","20160331 08:30:00","M4 Money Supply (MoM)","","","","1"
"United Kingdom","20160331 08:30:00","Current Account","","","","1"
"Italy","20160331 09:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20160331 09:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Italy","20160331 09:00:00","Consumer Price Index (MoM)","","","","1"
"Italy","20160331 09:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"Greece","20160331 09:00:00","Retail Sales (YoY)","","","","1"
"European Monetary Union","20160331 09:00:00","Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20160331 09:00:00","Consumer Price Index - Core (YoY)","","","","3"
"Italy","20160331 10:00:00","Producer Price Index (YoY)","","","","1"
"Italy","20160331 10:00:00","Producer Price Index (MoM)","","","","1"
"United States","20160331 11:30:00","Challenger Job Cuts (YoY)","","","","1"
"European Monetary Union","20160331 11:30:00","ECB Monetary Policy Meeting Accounts","","","","3"
"United States","20160331 12:30:00","Continuing Jobless Claims","","","","1"
"United States","20160331 12:30:00","Initial Jobless Claims","","","","2"
"Canada","20160331 12:30:00","Gross Domestic Product (MoM)","","","","2"
"United States","20160331 13:45:00","Chicago Purchasing Managers' Index","","","","2"
"United States","20160331 14:30:00","EIA Natural Gas Storage change","","","","1"
"United Kingdom","20160331 19:00:00","BOE's Governor Carney speech","","","","3"
"European Monetary Union","20160331 19:00:00","BOE's Governor Carney speech","","","","2"
"United States","20160331 21:00:00","Fed's William Dudley speech","","","","1"
"Australia","20160331 22:30:00","AiG Performance of Mfg Index","","","","2"
"Japan","20160331 23:50:00","Tankan Large Manufacturing Outlook","","","","2"
"Japan","20160331 23:50:00","Tankan Large Manufacturing Index","","","","2"
"Japan","20160331 23:50:00","Tankan Non - Manufacturing Outlook","","","","2"
"Japan","20160331 23:50:00","Tankan Large All Industry Capex","","","","2"
"Japan","20160331 23:50:00","Tankan Non - Manufacturing Index","","","","2"
