"country","date","name","actual","consensus","previous","volatility"
"Switzerland","20141028 07:00:00","UBS Consumption Indicator","",""," 1.350 ","2"
"United States","20141028 12:30:00","Durable Goods Orders","","0.600  %","-18.400  %","3"
"United States","20141028 12:30:00","Durable Goods Orders ex Transportation","","0.500  %","0.400  %","2"
"United States","20141028 12:55:00","Redbook index (YoY)","","","4.100  %","1"
"United States","20141028 12:55:00","Redbook index (MoM)","","","0.100  %","1"
"Hungary","20141028 13:00:00","MNB Interest Rate Decision","","","2.100  %","1"
"United States","20141028 13:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","5.800  %","6.700  %","1"
"Slovakia","20141028 13:30:00","Current Account Balance EUR","","","€ 94.000 ","1"
"United States","20141028 14:00:00","Consumer Confidence",""," 87.000 "," 86.000 ","3"
"United States","20141028 14:00:00","Richmond Fed Manufacturing Index","",""," 14.000 ","1"
"United States","20141028 15:30:00","4-Week Bill Auction","","","0.030  %","1"
"United States","20141028 17:00:00","2-Year Note Auction","","","0.589  %","1"
"South Korea","20141028 23:00:00","Current Account Balance","",""," 7.600 ","1"
"Japan","20141028 23:50:00","Industrial Production (YoY)","","","-3.300  %","2"
"Japan","20141028 23:50:00","Industrial Production (MoM)","","2.200  %","-1.900  %","1"
