"country","date","name","actual","consensus","previous","volatility"
"Germany","20150605 06:00:00","German Factory Orders (MoM)  (Apr)","German Factory Orders (MoM)  (Apr)","1.4%","0.5%","2"
"United Kingdom","20150605 08:30:00","Inflation Expectations","Inflation Expectations","2.2%","","1"
"United States","20150605 12:30:00","Average Hourly Earnings (MoM)  (May)","Average Hourly Earnings (MoM)  (May)","0.3%","0.2%","2"
"United States","20150605 12:30:00","Average Weekly Hours  (May)","Average Weekly Hours  (May)","34.5","34.5","1"
"United States","20150605 12:30:00","Government Payrolls  (May)","Government Payrolls  (May)","18.0K","","1"
"United States","20150605 12:30:00","Manufacturing Payrolls  (May)","Manufacturing Payrolls  (May)","7.0K","5.0K","1"
"United States","20150605 12:30:00","Nonfarm Payrolls  (May)","Nonfarm Payrolls  (May)","280K","225K","3"
"United States","20150605 12:30:00","Participation Rate  (May)","Participation Rate  (May)","62.9%","","2"
"United States","20150605 12:30:00","Private Nonfarm Payrolls  (May)","Private Nonfarm Payrolls  (May)","262K","220K","2"
"United States","20150605 12:30:00","Unemployment Rate  (May)","Unemployment Rate  (May)","5.5%","5.4%","3"
"Canada","20150605 12:30:00","Employment Change  (May)","Employment Change  (May)","58.9K","10.0K","3"
"Canada","20150605 12:30:00","Full Employment Change  (May)","Full Employment Change  (May)","30.9K","","1"
"Canada","20150605 12:30:00","Labor Productivity (QoQ)  (Q1)","Labor Productivity (QoQ)  (Q1)","-0.1%","0.2%","2"
"Canada","20150605 12:30:00","Part Time Employment Change  (May)","Part Time Employment Change  (May)","27.9K","","1"
"Canada","20150605 12:30:00","Participation Rate  (May)","Participation Rate  (May)","65.9%","65.8%","1"
"Canada","20150605 12:30:00","Unemployment Rate  (May)","Unemployment Rate  (May)","6.8%","6.8%","2"
"United States","20150605 14:30:00","ECRI Weekly Annualized (WoW)","ECRI Weekly Annualized (WoW)","","","1"
"United States","20150605 14:30:00","ECRI Weekly Index","ECRI Weekly Index","","","1"
"United States","20150605 16:30:00","FOMC Member Dudley Speaks","FOMC Member Dudley Speaks","","","2"
"United States","20150605 19:00:00","Consumer Credit  (Apr)","Consumer Credit  (Apr)","","16.70B","1"
"United Kingdom","20150605 19:30:00","CFTC GBP speculative net positions","CFTC GBP speculative net positions","","","2"
"United States","20150605 19:30:00","CFTC Copper speculative net positions","CFTC Copper speculative net positions","","","1"
"United States","20150605 19:30:00","CFTC Gold speculative net positions","CFTC Gold speculative net positions","","","2"
"United States","20150605 19:30:00","CFTC S&P 500 speculative net positions","CFTC S&P 500 speculative net positions","","","2"
"United States","20150605 19:30:00","CFTC Silver speculative net positions","CFTC Silver speculative net positions","","","1"
"Canada","20150605 19:30:00","CFTC CAD speculative net positions","CFTC CAD speculative net positions","","","1"
"Switzerland","20150605 19:30:00","CFTC CHF speculative net positions","CFTC CHF speculative net positions","","","1"
"Australia","20150605 19:30:00","CFTC AUD speculative net positions","CFTC AUD speculative net positions","","","2"
"Japan","20150605 19:30:00","CFTC JPY speculative net positions","CFTC JPY speculative net positions","","","2"
"New Zealand","20150605 19:30:00","CFTC NZD speculative net positions","CFTC NZD speculative net positions","","","1"
"Russia","20150605 19:30:00","CFTC RUB speculative positions","CFTC RUB speculative positions","","","2"
"European Monetary Union","20150605 19:30:00","CFTC EUR speculative net positions","CFTC EUR speculative net positions","","","2"
