"country","date","name","actual","consensus","previous","volatility"
"Japan","20170109 00:00:00","Coming-of-Age Day","","","","0"
"Russia","20170109 00:00:00","Budget Fulfilment","","","","1"
"Australia","20170109 00:30:00","ANZ Job Advertisements","","","","1"
"Australia","20170109 00:30:00","Building Permits (MoM)","","","","1"
"Australia","20170109 00:30:00","Building Permits (YoY)","","","","1"
"Germany","20170109 07:00:00","Industrial Production s.a. (MoM)","","","","1"
"Germany","20170109 07:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","","1"
"Germany","20170109 07:00:00","Current Account n.s.a.","","","","2"
"Germany","20170109 07:00:00","Trade Balance s.a.","","","","2"
"Germany","20170109 07:00:00","Exports (MoM)","","","","2"
"Germany","20170109 07:00:00","Imports (MoM)","","","","2"
"Switzerland","20170109 08:15:00","Real Retail Sales (YoY)","","","","2"
"United Kingdom","20170109 08:30:00","Halifax House Prices (3m/YoY)","","","","1"
"United Kingdom","20170109 08:30:00","Halifax House Prices (MoM)","","","","1"
"Italy","20170109 09:00:00","Unemployment","","","","2"
"European Monetary Union","20170109 09:30:00","Sentix Investor Confidence","","","","1"
"Greece","20170109 10:00:00","Industrial Production (YoY)","","","","1"
"European Monetary Union","20170109 10:00:00","Unemployment Rate","","","","2"
"Portugal","20170109 11:00:00","Global Trade Balance","","","","1"
"United States","20170109 14:00:00","Federal Reserve Bank of Boston President Rosengren Speech","","","","1"
"Mexico","20170109 14:00:00","Core Inflation","","","","1"
"Mexico","20170109 14:00:00","Headline Inflation","","","","1"
"Mexico","20170109 14:00:00","12-Month Inflation","","","","1"
"United States","20170109 15:00:00","Labor Market Conditions Index","","","","2"
"Canada","20170109 15:30:00","Bank of Canada Business Outlook Survey","","","","2"
"United States","20170109 16:30:00","3-Month Bill Auction","","","","1"
"United States","20170109 16:30:00","6-Month Bill Auction","","","","1"
"United States","20170109 17:45:00","Fed's Lockhart speech","","","","1"
"United States","20170109 20:00:00","Consumer Credit Change","","","","2"
