"country","date","name","actual","consensus","previous","volatility"
"China","20130502 01:45:00","HSBC Manufacturing PMI","",""," 51.600 ","2"
"Switzerland","20130502 07:30:00","SVME - Purchasing Managers' Index",""," 49.000 "," 48.300 ","2"
"Italy","20130502 07:43:00","Markit Manufacturing PMI",""," 44.800 "," 44.500 ","2"
"France","20130502 07:48:00","Markit Manufacturing PMI",""," 44.400 "," 44.000 ","2"
"Germany","20130502 07:53:00","Markit Manufacturing PMI",""," 47.900 "," 49.000 ","2"
"European Monetary Union","20130502 07:58:00","Markit Manufacturing PMI",""," 46.500 "," 46.800 ","2"
"United Kingdom","20130502 08:30:00","PMI Construction",""," 48.000 "," 47.200 ","2"
"European Monetary Union","20130502 11:45:00","ECB Interest Rate Decision","","0.500  %","0.750  %","2"
"Czech Republic","20130502 12:00:00","Budget Balance","",""," 13.970 ","1"
"European Monetary Union","20130502 12:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20130502 12:30:00","Initial Jobless Claims",""," 346.000 "," 339.000 ","2"
"Canada","20130502 12:30:00","International Merchandise Trade","","$ -0.730 ","$ -1.020 ","1"
"Canada","20130502 12:30:00","Exports",""," 38.720 "," 38.520 ","1"
"Canada","20130502 12:30:00","Imports",""," 39.600 "," 39.530 ","1"
"United States","20130502 12:30:00","Nonfarm Productivity","","1.500  %","-1.900  %","1"
"United States","20130502 12:30:00","Unit Labor Costs","","0.600  %","4.600  %","1"
"United States","20130502 12:30:00","Trade Balance","","$ -42.200 ","$ -43.000 ","2"
"Brazil","20130502 13:00:00","HSBC PMI Manufacturing","",""," 51.800 ","1"
"United States","20130502 13:30:00","Continuing Jobless Claims",""," 3.027 "," 3.000 ","1"
"Singapore","20130502 13:30:00","Purchasing Managers Index","",""," 50.600 ","1"
"United States","20130502 13:45:00","ISM New York index","",""," 51.200 ","1"
"Denmark","20130502 14:00:00","Currency Reserves","",""," 481.900 ","1"
"United States","20130502 14:30:00","EIA Natural Gas Storage change","",""," 30.000 ","1"
"United States","20130502 15:00:00","Loan Officer Survey","","","","1"
"Brazil","20130502 18:00:00","Trade Balance","",""," 0.164 ","1"
"Australia","20130502 23:30:00","AiG Performance of Services Index","",""," 49.600 ","2"
