"country","date","name","actual","consensus","previous","volatility"
"Australia","20170419 00:30:00","Westpac Leading Index (MoM)","","","","1"
"Australia","20170419 01:30:00","New Motor Vehicle Sales (MoM)","","","","1"
"Australia","20170419 01:30:00","New Motor Vehicle Sales (YoY)","","","","1"
"Italy","20170419 08:00:00","Global Trade Balance","","","","1"
"Italy","20170419 08:00:00","Trade Balance EU","","","","1"
"Italy","20170419 09:00:00","Wage Inflation (MoM)","","","","1"
"Italy","20170419 09:00:00","Wage Inflation (YoY)","","","","1"
"European Monetary Union","20170419 09:00:00","Consumer Price Index - Core (MoM)","","","","2"
"European Monetary Union","20170419 09:00:00","Consumer Price Index - Core (YoY)","","","","2"
"European Monetary Union","20170419 09:00:00","Consumer Price Index (MoM)","","","","2"
"European Monetary Union","20170419 09:00:00","Consumer Price Index (YoY)","","","","2"
"European Monetary Union","20170419 10:00:00","Trade Balance n.s.a.","","","","2"
"European Monetary Union","20170419 10:00:00","Trade Balance s.a.","","","","2"
"United States","20170419 11:00:00","MBA Mortgage Applications","","","","1"
"India","20170419 11:30:00","M3 Money Supply","","","","1"
"Russia","20170419 13:00:00","Producer Price Index (MoM)","","","","1"
"Russia","20170419 13:00:00","Unemployment Rate","","","","1"
"Russia","20170419 13:00:00","Producer Price Index (YoY)","","","","1"
"United States","20170419 14:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20170419 18:00:00","Fed's Beige Book","","","","2"
"New Zealand","20170419 22:45:00","Consumer Price Index (QoQ)","","","","3"
"New Zealand","20170419 22:45:00","Consumer Price Index (YoY)","","","","3"
"Japan","20170419 23:50:00","Adjusted Merchandise Trade Balance","","","","2"
"Japan","20170419 23:50:00","Merchandise Trade Balance Total","","","","2"
"Japan","20170419 23:50:00","Imports (YoY)","","","","2"
"Japan","20170419 23:50:00","Exports (YoY)","","","","2"
"Japan","20170419 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20170419 23:50:00","Foreign bond investment","","","","2"
