"country","date","name","actual","consensus","previous","volatility"
"Russia","20160929 00:00:00","Gross Domestic Product Monthly (YoY)","","","","1"
"China","20160929 01:45:00","MNI Business Sentiment Indicator","","","","1"
"Japan","20160929 06:35:00","Bank of Japan Governor Kuroda Speech","","","","3"
"Spain","20160929 07:00:00","HICP (YoY)","","","","1"
"Spain","20160929 07:00:00","Retail Sales (YoY)","","","","1"
"Germany","20160929 07:55:00","Unemployment Change","","","","2"
"Germany","20160929 07:55:00","Unemployment Rate s.a.","","","","2"
"United Kingdom","20160929 08:30:00","Consumer Credit","","","","2"
"United Kingdom","20160929 08:30:00","Mortgage Approvals","","","","2"
"United Kingdom","20160929 08:30:00","M4 Money Supply (YoY)","","","","1"
"United Kingdom","20160929 08:30:00","M4 Money Supply (MoM)","","","","1"
"United States","20160929 09:00:00","FOMC Member Harker Speech","","","","1"
"Italy","20160929 09:00:00","10-y Bond Auction","","","","1"
"Italy","20160929 09:00:00","5-y Bond Auction","","","","1"
"European Monetary Union","20160929 09:00:00","Consumer Confidence","","","","1"
"European Monetary Union","20160929 09:00:00","Services Sentiment","","","","1"
"European Monetary Union","20160929 09:00:00","Industrial Confidence","","","","1"
"European Monetary Union","20160929 09:00:00","Business Climate","","","","1"
"European Monetary Union","20160929 09:00:00","Economic Sentiment Indicator","","","","1"
"Portugal","20160929 10:00:00","Business Confidence","","","","1"
"Portugal","20160929 10:00:00","Consumer Confidence","","","","1"
"Brazil","20160929 11:00:00","Inflation Index/IGP-M","","","","1"
"Germany","20160929 12:00:00","Harmonised Index of Consumer Prices (YoY)","","","","2"
"Germany","20160929 12:00:00","Consumer Price Index (MoM)","","","","2"
"Germany","20160929 12:00:00","Harmonised Index of Consumer Prices (MoM)","","","","2"
"Germany","20160929 12:00:00","Consumer Price Index (YoY)","","","","2"
"United States","20160929 12:30:00","Continuing Jobless Claims","","","","1"
"United States","20160929 12:30:00","Initial Jobless Claims","","","","2"
"United States","20160929 12:30:00","Gross Domestic Product Annualized","","","","3"
"United States","20160929 12:30:00","Gross Domestic Product Price Index","","","","2"
"United States","20160929 12:30:00","Goods Trade Balance","","","","2"
"United States","20160929 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","2"
"United States","20160929 12:30:00","Core Personal Consumption Expenditures (QoQ)","","","","2"
"United States","20160929 12:50:00","Fed's Lockhart speech","","","","1"
"United States","20160929 14:00:00","Pending Home Sales (YoY)","","","","2"
"United States","20160929 14:00:00","Pending Home Sales (MoM)","","","","2"
"United States","20160929 14:00:00","FOMC Member Powell Speech","","","","1"
"United States","20160929 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20160929 17:00:00","5-Year Note Auction","","","","1"
"Mexico","20160929 18:00:00","Central Bank Interest Rate","","","","1"
"United States","20160929 20:00:00","Fed's Yellen Speech","","","","3"
"New Zealand","20160929 22:45:00","Building Permits s.a. (MoM)","","","","2"
"United Kingdom","20160929 23:05:00","Gfk Consumer Confidence","","","","2"
"Japan","20160929 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
"Japan","20160929 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
" Energy (YoY)"","20160929 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20160929 23:30:00","National Consumer Price Index (YoY)","","","","2"
"Japan","20160929 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
" Energy (YoY)"","20160929 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20160929 23:30:00","Jobs/applicants ratio","","","","2"
"Japan","20160929 23:30:00","Unemployment Rate","","","","2"
"Japan","20160929 23:30:00","Overall Household Spending (YoY)","","","","2"
"Japan","20160929 23:50:00","BOJ Summary of Opinions","","","","1"
"Japan","20160929 23:50:00","Industrial Production (MoM)","","","","2"
"Japan","20160929 23:50:00","Industrial Production (YoY)","","","","2"
