"country","date","name","actual","consensus","previous","volatility"
"Japan","20140613 03:00:00","BoJ Interest Rate Decision","","0.100  %","0.100  %","2"
"Japan","20140613 03:00:00","BoJ Monetary Policy Statement ","","","","2"
"China","20140613 05:30:00","Industrial Production (YoY)","","8.800  %","8.700  %","2"
"France","20140613 05:30:00","Nonfarm Payrolls (QoQ)","","","0.100  %","2"
"China","20140613 05:30:00","Retail Sales (YoY)","","12.100  %","11.900  %","2"
"China","20140613 05:30:00","Urban investment (YTD) (YoY)","","17.100  %","17.300  %","2"
"Germany","20140613 06:00:00","Consumer Price Index (YoY)","","0.900  %","1.300  %","2"
"Germany","20140613 06:00:00","Consumer Price Index (MoM)","","-0.100  %","-0.200  %","2"
"Germany","20140613 06:00:00","Harmonised Index of Consumer Prices (MoM)","","-0.300  %","-0.300  %","2"
"Germany","20140613 06:00:00","Harmonised Index of Consumer Prices (YoY)","","0.600  %","1.100  %","2"
"European Monetary Union","20140613 09:00:00","Employment Change (YoY)","","","-0.500  %","2"
"European Monetary Union","20140613 09:00:00","Employment Change (QoQ)","","0.100  %","0.100  %","2"
"European Monetary Union","20140613 09:00:00","Trade Balance s.a.","","€ 15.900 ","€ 15.200 ","2"
"European Monetary Union","20140613 09:00:00","Trade Balance n.s.a.","","€ 13.900 ","€ 17.100 ","2"
"Poland","20140613 12:00:00","Consumer Price Index (MoM)","","","0.000  %","1"
"Poland","20140613 12:00:00","Consumer Price Index (YoY)","","","0.300  %","1"
"India","20140613 12:00:00","Cumulative Industrial Output","","","-0.100  %","1"
"Poland","20140613 12:00:00","Current Account","","","€ 517.000 ","1"
"Poland","20140613 12:00:00","M3 Money Supply (YoY)","","","5.400  %","1"
"Canada","20140613 12:30:00","Manufacturing Shipments (MoM)","","0.400  %","0.400  %","1"
"United States","20140613 12:30:00","Producer Price Index (YoY)","","2.400  %","2.100  %","2"
"United States","20140613 12:30:00","Producer Price Index (MoM)","","0.100  %","0.600  %","2"
"United States","20140613 12:30:00","Producer Price Index ex Food & Energy (MoM)","","0.100  %","0.500  %","1"
"United States","20140613 12:30:00","Producer Price Index ex Food & Energy (YoY)","","2.300  %","1.900  %","1"
"United States","20140613 13:55:00","Reuters/Michigan Consumer Sentiment Index",""," 83.000 "," 81.900 ","2"
"Turkey","20140613 14:30:00","Treasury Cash Balance","",""," -9.290 ","1"
"Argentina","20140613 19:00:00","Consumer Price Index (MoM)","","","1.800  %","1"
"New Zealand","20140613 22:00:00","REINZ House Price Index (MoM)","","","0.100  %","2"
