"country","date","name","actual","consensus","previous","volatility"
"Japan","20130812 04:30:00","Industrial Production (YoY)","","","-1.100  %","2"
"Japan","20130812 06:00:00","Machine Tool Orders (YoY)","","","-12.400  %","2"
"Switzerland","20130812 07:15:00","Real Retail Sales (YoY)","","2.400  %","1.800  %","2"
"India","20130812 12:00:00","Cumulative Industrial Output","","","0.100  %","1"
"Poland","20130812 12:00:00","Current Account","","","€ 574.000 ","1"
"India","20130812 12:00:00","Industrial Output","","","-1.600  %","1"
"United States","20130812 18:00:00","Monthly Budget Statement","","$ -90.000 ","$ 116.500 ","2"
"United Kingdom","20130812 23:01:00","RICS Housing Price Balance","","25.000  %","21.000  %","2"
"Japan","20130812 23:50:00","BoJ Monetary Policy Meeting Minutes","","","","3"
"Japan","20130812 23:50:00","Machinery Orders (MoM)","","-7.200  %","10.500  %","1"
"Japan","20130812 23:50:00","Machinery Orders (YoY)","","2.400  %","16.500  %","2"
