"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20150224 02:00:00","RBNZ Inflation Expectations (YoY)","1.800  %","","2.100  %","2"
"Germany","20150224 07:00:00","Gross Domestic Product s.a (QoQ)","0.700  %","0.700  %","0.100  %","2"
"Germany","20150224 07:00:00","Gross Domestic Product n.s.a (YoY)","1.600  %","1.600  %","1.200  %","2"
"Germany","20150224 07:00:00","Gross Domestic Product w.d.a (YoY)","1.400  %","","1.200  %","2"
"Switzerland","20150224 08:15:00","Employment Level (QoQ)"," 4.231 M",""," 4.227 M","2"
"European Monetary Union","20150224 10:00:00","Consumer Price Index - Core (YoY)","0.600  %","0.600  %","0.700  %","2"
"European Monetary Union","20150224 10:00:00","Consumer Price Index (YoY)","-0.600  %","-0.600  %","-0.200  %","2"
"United Kingdom","20150224 10:00:00","Inflation Report Hearings","","","","2"
"European Monetary Union","20150224 10:00:00","Inflation Report Hearings","","","","2"
"Hungary","20150224 13:00:00","MNB Interest Rate Decision","","","2.100  %","1"
"European Monetary Union","20150224 13:00:00","Eurogroup meeting","","","","3"
"Brazil","20150224 13:30:00","Current Account","","","$ -10.320 ","1"
"United States","20150224 13:55:00","Redbook index (YoY)","","","3.200  %","1"
"United States","20150224 13:55:00","Redbook index (MoM)","","","0.800  %","1"
"Mexico","20150224 14:00:00","1st half-month Core Inflation","","","-0.090  %","1"
"Mexico","20150224 14:00:00","1st half-month Inflation","","","-0.190  %","1"
"European Monetary Union","20150224 14:00:00","ECB President Draghi's Speech","","","","3"
"Belgium","20150224 14:00:00","Leading Indicator","",""," -8.800 ","1"
"United States","20150224 14:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","4.300  %","4.300  %","1"
"United States","20150224 14:45:00","Markit Services PMI",""," 54.100 "," 54.200 ","2"
"United States","20150224 14:45:00","Markit PMI Composite","",""," 54.400 ","2"
"United States","20150224 15:00:00","Consumer Confidence",""," 99.600 "," 102.900 ","3"
"United States","20150224 15:00:00","Fed's Yellen testifies","","","","3"
"United States","20150224 15:00:00","Richmond Fed Manufacturing Index",""," 7.000 "," 6.000 ","1"
"United States","20150224 16:30:00","4-Week Bill Auction","","","0.010  %","1"
"United States","20150224 18:00:00","2-Year Note Auction","","","0.540  %","1"
"Canada","20150224 19:00:00","BoC Governor Poloz Speech","","","","3"
"Argentina","20150224 19:00:00","Trade Balance (MoM)","","","$ 74.000 ","1"
"South Korea","20150224 21:00:00","Consumer Sentiment Index","",""," 102.000 ","1"
"New Zealand","20150224 23:40:00","RBNZ Governor Wheeler Speech","","","","3"
