"country","date","name","actual","consensus","previous","volatility"
"Germany","20150625 06:00:00","Gfk Consumer Confidence Survey","","","","2"
"United Kingdom","20150625 10:00:00","CBI Distributive Trades Survey - Realized (MoM)","","","","1"
"India","20150625 11:30:00","M3 Money Supply","","","","1"
"United States","20150625 12:30:00","Initial Jobless Claims","","","","2"
"United States","20150625 12:30:00","Core Personal Consumption Expenditure - Price Index (YoY)","","","","1"
"United States","20150625 12:30:00","Personal Spending","","","","1"
"United States","20150625 12:30:00","Personal Consumption Expenditures - Price Index (MoM)","","","","1"
"United States","20150625 12:30:00","Continuing Jobless Claims","","","","2"
"United States","20150625 12:30:00","Personal Income (MoM)","","","","2"
"United States","20150625 12:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","","","1"
"United States","20150625 12:30:00","Personal Consumption Expenditures - Price Index (YoY)","","","","1"
"United States","20150625 13:45:00","Markit Services PMI","","","","2"
"United States","20150625 13:45:00","Markit PMI Composite","","","","2"
"United States","20150625 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20150625 15:00:00","Kansas Fed manufacturing activity","","","","1"
"United States","20150625 17:00:00","7-Year Note Auction","","","","1"
"New Zealand","20150625 22:45:00","Imports","","","","2"
"New Zealand","20150625 22:45:00","Trade Balance (YoY)","","","","2"
"New Zealand","20150625 22:45:00","Exports","","","","2"
"New Zealand","20150625 22:45:00","Trade Balance (MoM)","","","","2"
"Japan","20150625 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
"Japan","20150625 23:30:00","Jobs/applicants ratio","","","","2"
" Energy (YoY)"","20150625 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20150625 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
"Japan","20150625 23:30:00","Overall Household Spending (YoY)","","","","2"
"Japan","20150625 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","1"
"Japan","20150625 23:30:00","National Consumer Price Index (YoY)","","","","1"
" Energy (YoY)"","20150625 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20150625 23:30:00","Unemployment Rate","","","","2"
