"country","date","name","actual","consensus","previous","volatility"
"Australia","20131002 01:00:00","HIA New Home Sales (MoM)","","","-4.700  %","2"
"Australia","20131002 01:30:00","Building Permits (YoY)","","","28.300  %","2"
"Australia","20131002 01:30:00","Trade Balance",""," -0.450 "," -765.000 ","2"
"United Kingdom","20131002 08:30:00","PMI Construction",""," 59.200 "," 59.100 ","2"
"Germany","20131002 09:50:00","10-y Bond Auction","","","2.060  %","2"
"United States","20131002 11:00:00","MBA Mortgage Applications","","","5.500  %","2"
"European Monetary Union","20131002 11:45:00","ECB Interest Rate Decision","","0.500  %","0.500  %","2"
"Brazil","20131002 12:00:00","Industrial Output (MoM)","","","-2.000  %","1"
"Brazil","20131002 12:00:00","Industrial Output (YoY)","","","2.000  %","1"
"United States","20131002 12:15:00","ADP Employment Change",""," 180.000 "," 176.000 ","2"
"European Monetary Union","20131002 12:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20131002 13:45:00","ISM New York index","",""," 60.500 ","1"
"Denmark","20131002 14:00:00","Currency Reserves","",""," 491.800 ","1"
"United States","20131002 14:30:00","EIA Crude Oil Stocks change",""," 2.400 "," 2.635 ","1"
"United States","20131002 15:00:00","Construction Spending (MoM)","","0.400  %","0.600  %","2"
"United States","20131002 16:00:00","Federal Reserve Bank of Boston President Rosengren Speech","","","","1"
"United States","20131002 19:30:00","Fed's Bernanke Speech","","","","2"
"Australia","20131002 23:30:00","AiG Performance of Services Index","",""," 39.000 ","2"
"Japan","20131002 23:50:00","Foreign bond investment","","","¥ 174.800 ","2"
"Japan","20131002 23:50:00","Foreign investment in Japan stocks","","","¥ 181.300 ","2"
