"country","date","name","actual","consensus","previous","volatility"
"United States","20120704 n/a:00","Independence Day","","","","0"
"Australia","20120704 01:30:00","Retail Sales s.a. (MoM)","0.500  %","0.200  %","0.100  %","2"
"China","20120704 02:30:00","HSBC China Services PMI"," 52.300 ",""," 54.700 ","1"
"Russia","20120704 05:00:00","Purchasing Manager Index Services","",""," 54.900 ","1"
"Ireland","20120704 05:58:00","Purchasing Manager Index Services","",""," 48.900 ","1"
"United Kingdom","20120704 07:00:00","Halifax House Prices (MoM)","","-0.200  %","0.500  %","1"
"United Kingdom","20120704 07:00:00","Halifax House Prices (3m/YoY)","","-0.800  %","-0.100  %","1"
"Czech Republic","20120704 07:00:00","Retail Sales (YoY)","","","-4.100  %","1"
"Spain","20120704 07:13:00","Purchasing Manager Index Services",""," 41.500 "," 41.800 ","1"
"Italy","20120704 07:43:00","Markit Services PMI",""," 43.200 "," 42.800 ","1"
"France","20120704 07:48:00","Markit Services PMI",""," 47.300 "," 45.100 ","1"
"Germany","20120704 07:53:00","Markit Services PMI",""," 50.300 "," 51.800 ","2"
"European Monetary Union","20120704 07:58:00","Markit PMI Composite",""," 46.000 "," 46.000 ","2"
"European Monetary Union","20120704 07:58:00","Markit Services PMI",""," 46.800 "," 46.700 ","2"
"United Kingdom","20120704 08:28:00","Markit Services PMI",""," 52.800 "," 53.300 ","2"
"Poland","20120704 09:00:00","NBP Base rate","","","4.750  %","1"
"European Monetary Union","20120704 09:00:00","Retail Sales (YoY)","","-0.800  %","-2.500  %","3"
"European Monetary Union","20120704 09:00:00","Retail Sales (MoM)","","0.300  %","-1.000  %","2"
"Mexico","20120704 13:00:00","Consumer Confidence","",""," 96.300 ","1"
"Mexico","20120704 13:00:00","Consumer Confidence s.a","",""," 97.000 ","1"
