"country","date","name","actual","consensus","previous","volatility"
"Germany","20130222 07:00:00","Gross Domestic Product s.a (QoQ)","","-0.600  %","0.200  %","2"
"Germany","20130222 07:00:00","Gross Domestic Product n.s.a (YoY)","","","0.400  %","2"
"Germany","20130222 07:00:00","Gross Domestic Product w.d.a (YoY)","","","0.900  %","2"
"Germany","20130222 09:00:00","IFO - Business Climate",""," 105.000 "," 104.200 ","2"
"Germany","20130222 09:00:00","IFO - Current Assessment",""," 108.500 "," 108.000 ","2"
"Germany","20130222 09:00:00","IFO - Expectations",""," 101.300 "," 100.500 ","2"
"European Monetary Union","20130222 10:00:00","European Commission Releases Economic Growth Forecasts","","","","2"
"Canada","20130222 13:30:00","Consumer Price Index (YoY)","","0.700  %","0.800  %","3"
"Canada","20130222 13:30:00","Bank of Canada Consumer Price Index Core (MoM)","","0.100  %","-0.600  %","2"
"Canada","20130222 13:30:00","Bank of Canada Consumer Price Index Core (YoY)","","1.100  %","1.100  %","3"
"Canada","20130222 13:30:00","Consumer Price Index - Core (MoM)","","","-0.100  %","1"
"Canada","20130222 13:30:00","Consumer Price Index (MoM)","","0.200  %","-0.600  %","2"
"Brazil","20130222 13:30:00","Current Account","","","$ -8.413 ","1"
"Canada","20130222 13:30:00","Retail Sales (MoM)","","-0.300  %","0.200  %","2"
"Canada","20130222 13:30:00","Retail Sales ex Autos (MoM)","","0.100  %","-0.300  %","1"
"Mexico","20130222 14:00:00","1st half-month Core Inflation","","","0.260  %","1"
"Mexico","20130222 14:00:00","1st half-month Inflation","","","0.150  %","1"
"Mexico","20130222 14:00:00","Jobless Rate","","","4.470  %","1"
"Mexico","20130222 14:00:00","Jobless Rate s.a","","","4.960  %","1"
"Belgium","20130222 14:00:00","Leading Indicator","",""," -13.200 ","1"
"United States","20130222 15:30:00","FOMC Member Powell Speech","","","","2"
"United States","20130222 23:30:00","Fed's Tarullo speech","","","","1"
