"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20120302 00:00:00","EU Economic Summit","","","","3"
"United Kingdom","20120302 00:00:00","Halifax House Prices (MoM)","","","0.600  %","1"
"United Kingdom","20120302 00:00:00","Halifax House Prices (3m/YoY)","0.000  %","","-1.800  %","1"
"New Zealand","20120302 00:00:00","ANZ Commodity Price","0.000  %","","1.200  %","1"
"Finland","20120302 07:00:00","Gross Domestic Product (QoQ)","","","0.900  %","1"
"Finland","20120302 07:00:00","Gross Domestic Product Qtr Prelim (YoY)","","","2.700  %","1"
"Germany","20120302 07:00:00","Retail Sales (MoM)","","0.500  %","-1.400  %","2"
"Germany","20120302 07:00:00","Retail Sales (YoY)","","0.200  %","-0.900  %","2"
"Hungary","20120302 08:00:00","Trade Balance","","","€ 663.400 ","1"
"Norway","20120302 09:00:00","Retail Sales ","","","-0.300  %","1"
"South Africa","20120302 09:00:00","Total New Vehicle Sales","",""," 48,251.000 ","1"
"United Kingdom","20120302 09:30:00","PMI Construction",""," 51.200 "," 51.400 ","2"
"European Monetary Union","20120302 10:00:00","Producer Price Index (MoM)","","0.500  %","-0.200  %","2"
"European Monetary Union","20120302 10:00:00","Producer Price Index (YoY)","","3.500  %","4.300  %","3"
"India","20120302 11:30:00","FX Reserves, USD","","","$ 293.440 ","1"
"Canada","20120302 13:30:00","Gross Domestic Product (MoM)","","0.300  %","-0.100  %","2"
"Canada","20120302 13:30:00","Gross Domestic Product Annualized (QoQ)","","1.800  %","3.500  %","2"
"Mexico","20120302 14:00:00","Consumer Confidence","",""," 95.400 ","1"
"Mexico","20120302 14:00:00","Consumer Confidence s.a","",""," 94.000 ","1"
"Denmark","20120302 15:00:00","Currency Reserves","",""," 492.600 ","1"
