"country","date","name","actual","consensus","previous","volatility"
"United States","20170407 00:00:00","Trump-Xi Jinping meeting","","","","3"
"Japan","20170407 00:00:00","Labor Cash Earnings (YoY)","","","","1"
"Japan","20170407 05:00:00","Leading Economic Index","","","","1"
"Japan","20170407 05:00:00","Coincident Index","","","","1"
"Switzerland","20170407 05:45:00","Unemployment Rate s.a (MoM)","","","","2"
"Germany","20170407 06:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","","1"
"Germany","20170407 06:00:00","Industrial Production s.a. (MoM)","","","","1"
"Germany","20170407 06:00:00","Imports (MoM)","","","","2"
"Germany","20170407 06:00:00","Current Account n.s.a.","","","","2"
"Germany","20170407 06:00:00","Trade Balance s.a.","","","","2"
"Germany","20170407 06:00:00","Exports (MoM)","","","","2"
" EUR"","20170407 06:45:00",""Imports","","","","France"
"France","20170407 06:45:00","Trade Balance EUR","","","","1"
" EUR"","20170407 06:45:00",""Exports","","","","France"
"France","20170407 06:45:00","Industrial Output (MoM)","","","","1"
"France","20170407 06:45:00","Current Account","","","","1"
"France","20170407 06:45:00","Budget","","","","1"
"Spain","20170407 07:00:00","Industrial Output Cal Adjusted (YoY)","","","","1"
"Switzerland","20170407 07:00:00","Foreign Currency Reserves","","","","1"
"United Kingdom","20170407 07:30:00","Halifax House Prices (MoM)","","","","1"
"United Kingdom","20170407 07:30:00","Halifax House Prices (3m/YoY)","","","","1"
"Italy","20170407 08:00:00","Retail Sales n.s.a (YoY)","","","","1"
"Italy","20170407 08:00:00","Retail Sales s.a. (MoM)","","","","1"
"United Kingdom","20170407 08:30:00","Manufacturing Production (YoY)","","","","1"
"United Kingdom","20170407 08:30:00","Industrial Production (MoM)","","","","1"
"United Kingdom","20170407 08:30:00","Manufacturing Production (MoM)","","","","3"
"European Monetary Union","20170407 08:30:00","Manufacturing Production (MoM)","","","","2"
"United Kingdom","20170407 08:30:00","Industrial Production (YoY)","","","","1"
"United Kingdom","20170407 08:30:00","Trade Balance; non-EU","","","","1"
"United Kingdom","20170407 08:30:00","Goods Trade Balance","","","","2"
"United Kingdom","20170407 08:30:00","Total Trade Balance","","","","1"
"Italy","20170407 09:00:00","Wage Inflation (MoM)","","","","1"
"Italy","20170407 09:00:00","Wage Inflation (YoY)","","","","1"
"United Kingdom","20170407 09:00:00","BOE's Governor Carney speech","","","","3"
"European Monetary Union","20170407 09:00:00","BOE's Governor Carney speech","","","","2"
"United Kingdom","20170407 12:00:00","NIESR GDP Estimate (3M)","","","","2"
"United States","20170407 12:30:00","Nonfarm Payrolls","","","","3"
"United States","20170407 12:30:00","Average Weekly Hours","","","","2"
"United States","20170407 12:30:00","Average Hourly Earnings (YoY)","","","","1"
"United States","20170407 12:30:00","Labor Force Participation Rate","","","","2"
"United States","20170407 12:30:00","Average Hourly Earnings (MoM)","","","","2"
"United States","20170407 12:30:00","Unemployment Rate","","","","3"
"Canada","20170407 12:30:00","Net Change in Employment","","","","3"
"Canada","20170407 12:30:00","Participation rate","","","","2"
"Canada","20170407 12:30:00","Unemployment Rate","","","","3"
"Mexico","20170407 13:00:00","Core Inflation","","","","1"
"Mexico","20170407 13:00:00","Headline Inflation","","","","1"
"Mexico","20170407 13:00:00","12-Month Inflation","","","","1"
"United States","20170407 14:00:00","Wholesale Inventories","","","","1"
"Canada","20170407 14:00:00","Ivey Purchasing Managers Index s.a","","","","2"
"Canada","20170407 14:00:00","Ivey Purchasing Managers Index","","","","2"
"United States","20170407 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20170407 19:00:00","Consumer Credit Change","","","","2"
"United States","20170407 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20170407 19:30:00","CFTC USD NC net positions","","","","1"
"United States","20170407 19:30:00","CFTC Oil NC net positions","","","","1"
"United Kingdom","20170407 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20170407 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20170407 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20170407 19:30:00","CFTC AUD NC net positions","","","","1"
