"country","date","name","actual","consensus","previous","volatility"
"Switzerland","20141224 08:00:00","KOF Leading Indicator","",""," 98.700 ","2"
"United States","20141224 12:00:00","MBA Mortgage Applications","","","-3.300  %","2"
"United States","20141224 13:30:00","Initial Jobless Claims","",""," 289.000 ","2"
"United States","20141224 13:30:00","Continuing Jobless Claims","",""," 2.373 ","2"
"United States","20141224 15:30:00","EIA Crude Oil Stocks change","",""," -0.847 ","1"
"United States","20141224 17:00:00","EIA Natural Gas Storage change","",""," -64.000 ","1"
"Finland","20141224 17:10:00","Christmas Eve","","","","0"
"United States","20141224 18:00:00","7-Year Note Auction","","","1.960  %","1"
"Japan","20141224 23:50:00","BoJ Monetary Policy Meeting Minutes","","","","2"
"Japan","20141224 23:50:00","Corporate Service Price (YoY)","","","3.600  %","1"
