"country","date","name","actual","consensus","previous","volatility"
"Germany","20130827 08:00:00","IFO - Current Assessment",""," 111.000 "," 110.100 ","2"
"Germany","20130827 08:00:00","IFO - Business Climate",""," 107.000 "," 106.200 ","2"
"Germany","20130827 08:00:00","IFO - Expectations",""," 103.000 "," 102.400 ","2"
"Hungary","20130827 12:00:00","MNB Interest Rate Decision","","","4.000  %","1"
"United States","20130827 12:55:00","Redbook index (MoM)","","","0.200  %","1"
"United States","20130827 12:55:00","Redbook index (YoY)","","","3.400  %","1"
"United States","20130827 13:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","12.000  %","12.200  %","1"
"United States","20130827 14:00:00","Consumer Confidence",""," 80.300 "," 80.300 ","2"
"United States","20130827 14:00:00","Richmond Fed Manufacturing Index","",""," -11.000 ","1"
"Korea, Republic of","20130827 21:00:00","BOK Manufacturing BSI","",""," 74.000 ","1"
