"country","date","name","actual","consensus","previous","volatility"
"China","20140701 01:00:00","NBS Manufacturing PMI","",""," 50.800 ","2"
"Japan","20140701 01:35:00","Nomura/ JMMA Manufacturing Purchasing Manager Index","",""," 51.100 ","2"
"China","20140701 01:45:00","HSBC Manufacturing PMI","",""," 49.400 ","2"
"Australia","20140701 04:30:00","RBA Interest Rate Decision","","2.500  %","2.500  %","2"
"Australia","20140701 04:30:00","RBA Rate Statement","","","","2"
"Switzerland","20140701 07:30:00","SVME - Purchasing Managers' Index",""," 52.900 "," 52.500 ","2"
"Italy","20140701 07:45:00","Markit Manufacturing PMI",""," 53.000 "," 53.200 ","2"
"France","20140701 07:50:00","Markit Manufacturing PMI",""," 47.900 "," 49.600 ","2"
"Germany","20140701 07:55:00","Markit Manufacturing PMI","",""," 52.300 ","2"
"Germany","20140701 07:55:00","Unemployment Change",""," -5.000 "," 24.000 ","2"
"Germany","20140701 07:55:00","Unemployment Rate s.a.","","6.700  %","6.700  %","2"
"European Monetary Union","20140701 08:00:00","Markit Manufacturing PMI",""," 51.900 "," 51.900 ","2"
"Italy","20140701 08:00:00","Unemployment","","12.600  %","12.600  %","2"
"United Kingdom","20140701 08:30:00","Markit Manufacturing PMI",""," 56.800 "," 57.000 ","2"
"European Monetary Union","20140701 09:00:00","Unemployment Rate","","11.700  %","11.700  %","2"
"Czech Republic","20140701 12:00:00","Budget Balance","",""," -9.520 ","1"
"United States","20140701 12:00:00","Treasury Sec Lew Speech","","","","2"
"United States","20140701 12:55:00","Redbook index (YoY)","","","3.300  %","1"
"United States","20140701 12:55:00","Redbook index (MoM)","","","-1.700  %","1"
"Brazil","20140701 13:00:00","HSBC PMI Manufacturing","",""," 48.800 ","1"
"United States","20140701 13:45:00","Markit Manufacturing PMI","",""," 57.500 ","2"
"United States","20140701 14:00:00","Construction Spending (MoM)","","0.500  %","0.200  %","1"
"United States","20140701 14:00:00","IBD/TIPP Economic Optimism (MoM)","",""," 47.700 ","2"
"United States","20140701 14:00:00","ISM Manufacturing PMI",""," 55.900 "," 55.400 ","2"
"United States","20140701 14:00:00","ISM Prices Paid",""," 60.000 "," 60.000 ","1"
"United States","20140701 15:30:00","4-Week Bill Auction","","","0.010  %","1"
"Brazil","20140701 18:00:00","Trade Balance","",""," 0.712 ","1"
"United States","20140701 20:00:00","Total Vehicle Sales",""," 16.400 "," 16.800 ","1"
"Japan","20140701 23:50:00","Monetary Base (YoY)","","","45.600  %","1"
