"country","date","name","actual","consensus","previous","volatility"
"China","20150818 01:30:00",""House Price Index "","","","","1"
"Australia","20150818 01:30:00","New Motor Vehicle Sales (YoY)","","","","1"
"Australia","20150818 01:30:00","RBA Meeting's Minutes","","","","3"
"Australia","20150818 01:30:00","New Motor Vehicle Sales (MoM)","","","","1"
"United Kingdom","20150818 08:30:00","Core Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20150818 08:30:00","Core Consumer Price Index (YoY)","","","","2"
"United Kingdom","20150818 08:30:00","Producer Price Index - Input (MoM) n.s.a","","","","1"
"United Kingdom","20150818 08:30:00","Producer Price Index - Input (YoY) n.s.a","","","","1"
"United Kingdom","20150818 08:30:00","Retail Price Index (MoM)","","","","1"
"United Kingdom","20150818 08:30:00","Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20150818 08:30:00","Consumer Price Index (YoY)","","","","2"
"United Kingdom","20150818 08:30:00",""PPI Core Output (YoY) n.s.a "","","","","1"
"United Kingdom","20150818 08:30:00","Retail Price Index (YoY)","","","","1"
"United Kingdom","20150818 08:30:00","Consumer Price Index (MoM)","","","","3"
"European Monetary Union","20150818 08:30:00","Consumer Price Index (MoM)","","","","2"
"United Kingdom","20150818 08:30:00","DCLG House Price Index (YoY)","","","","1"
"United Kingdom","20150818 08:30:00","Producer Price Index - Output (MoM) n.s.a","","","","1"
"United Kingdom","20150818 08:30:00","Producer Price Index - Output (YoY) n.s.a","","","","1"
"United Kingdom","20150818 08:30:00","PPI Core Output (MoM) n.s.a","","","","1"
"United States","20150818 12:30:00","Housing Starts (MoM)","","","","2"
"United States","20150818 12:30:00","Building Permits (MoM)","","","","2"
"United States","20150818 12:55:00","Redbook index (YoY)","","","","1"
"United States","20150818 12:55:00","Redbook index (MoM)","","","","1"
"New Zealand","20150818 14:00:00","GDT Price Index","","","","1"
"United States","20150818 15:30:00","52-Week Bill auction","","","","1"
"United States","20150818 15:30:00","4-Week Bill Auction","","","","1"
"New Zealand","20150818 22:45:00","Producer Price Index - Output (QoQ)","","","","1"
"New Zealand","20150818 22:45:00","Producer Price Index - Input (QoQ)","","","","1"
"Japan","20150818 23:50:00","Exports (YoY)","","","","2"
"Japan","20150818 23:50:00","Imports (YoY)","","","","2"
"Japan","20150818 23:50:00","Merchandise Trade Balance Total","","","","2"
"Japan","20150818 23:50:00","Adjusted Merchandise Trade Balance","","","","2"
