"country","date","name","actual","consensus","previous","volatility"
"Australia","20140326 03:00:00","RBA's Governor Glenn Stevens Speech","","","","2"
"Australia","20140326 06:00:00","RBA's Governor Glenn Stevens Speech","","","","2"
"Germany","20140326 07:00:00","Gfk Consumer Confidence Survey",""," 8.500 "," 8.500 ","2"
"Switzerland","20140326 07:00:00","UBS Consumption Indicator","",""," 1.440 ","2"
"United States","20140326 11:00:00","MBA Mortgage Applications","","","-1.200  %","2"
"United States","20140326 12:30:00","Durable Goods Orders","","1.000  %","-1.000  %","3"
"United States","20140326 12:30:00","Durable Goods Orders ex Transportation","","0.300  %","1.100  %","2"
"United States","20140326 13:45:00","Markit Services PMI",""," 54.200 "," 53.300 ","2"
"Switzerland","20140326 14:00:00","SNB Quarterly Bulletin","","","","2"
"United States","20140326 14:30:00","EIA Crude Oil Stocks change","",""," 5.900 ","1"
"United States","20140326 17:00:00","5-Year Note Auction","","","1.530  %","1"
"United States","20140326 20:30:00","Bank Stress Test Info","","","","3"
"New Zealand","20140326 21:45:00","Trade Balance (YoY)","","","$ 0.310 ","2"
"New Zealand","20140326 21:45:00","Exports","","$ 4.440 ","$ 4.080 ","1"
"New Zealand","20140326 21:45:00","Imports","","$ 3.780 ","$ 3.770 ","1"
"New Zealand","20140326 21:45:00","Trade Balance (MoM)","","$ 600.000 ","$ 306.000 ","2"
"Japan","20140326 23:50:00","Foreign bond investment","","","¥ 143.100 ","2"
"Japan","20140326 23:50:00","Foreign investment in Japan stocks","","","¥ -1,092.400 ","2"
