"country","date","name","actual","consensus","previous","volatility"
"United States","20160218 00:30:00","Fed's Bullard speech","","","","1"
"Australia","20160218 00:30:00","RBA Foreign Exchange Transaction","","","","1"
"Australia","20160218 00:30:00","Fulltime employment","","","","2"
"Australia","20160218 00:30:00","Part-time employment","","","","1"
"Australia","20160218 00:30:00","Employment Change s.a.","","","","3"
"Australia","20160218 00:30:00","Unemployment Rate s.a.","","","","3"
"Australia","20160218 00:30:00","Participation Rate","","","","1"
"Australia","20160218 01:00:00",""RBA Assist Gov Edey Speech "","","","","2"
"China","20160218 01:30:00","Producer Price Index (YoY)","","","","2"
"China","20160218 01:30:00","Consumer Price Index (YoY)","","","","2"
"China","20160218 01:30:00","Consumer Price Index (MoM)","","","","2"
"Japan","20160218 01:30:00","BoJ Policy Board Member Ishida Speech","","","","1"
"Switzerland","20160218 07:00:00","Trade Balance","","","","1"
"Switzerland","20160218 07:00:00","Exports (MoM)","","","","1"
"Switzerland","20160218 07:00:00","Imports (MoM)","","","","1"
"France","20160218 07:45:00","Consumer Price Index (EU norm) final (MoM)","","","","1"
"France","20160218 07:45:00","Consumer Price Index (EU norm) final (YoY)","","","","1"
"France","20160218 07:45:00","Inflation ex-tobacco (MoM)","","","","1"
"Spain","20160218 09:00:00","Trade Balance","","","","1"
"European Monetary Union","20160218 09:00:00","Current Account n.s.a","","","","1"
"European Monetary Union","20160218 09:00:00","Current Account s.a","","","","1"
"Spain","20160218 10:00:00","10-y Obligaciones Auction","","","","1"
"Spain","20160218 10:00:00","5-y Bond Auction","","","","1"
"Portugal","20160218 10:00:00","Current Account Balance","","","","1"
"Spain","20160218 11:00:00","3-y Bond Auction","","","","1"
"European Monetary Union","20160218 12:00:00","European Council meeting","","","","2"
"European Monetary Union","20160218 12:30:00","ECB Monetary Policy Meeting Accounts","","","","3"
"United States","20160218 13:30:00","Initial Jobless Claims","","","","2"
"United States","20160218 13:30:00","Continuing Jobless Claims","","","","2"
"United States","20160218 13:30:00","Philadelphia Fed Manufacturing Survey","","","","2"
"Canada","20160218 13:30:00","Wholesale Sales (MoM)","","","","1"
"United States","20160218 15:00:00","CB Leading Indicator (MoM)","","","","2"
"United States","20160218 15:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20160218 16:00:00","EIA Crude Oil Stocks change","","","","2"
"United States","20160218 20:30:00","FOMC Member Williams speech","","","","1"
