"country","date","name","actual","consensus","previous","volatility"
"Russia","20120419 00:00:00","Central Bank Reserves $","","","$ 516.700 ","1"
"All","20120419 n/a:00","G20 Meeting","","","","3"
"Australia","20120419 01:30:00","National Australia Bank's Business Confidence","",""," 1.000 ","2"
"Australia","20120419 01:30:00","RBA Foreign Exchange Transaction","",""," 372.000 ","1"
"Greece","20120419 05:00:00","Current Account (YoY)","","","€ -1.500 ","1"
"Denmark","20120419 07:00:00","Consumer Confidence","",""," -0.400 ","1"
"Hungary","20120419 07:00:00","Gross Wages (YoY)","","","4.300  %","1"
"Netherlands, The","20120419 07:30:00","Unemployment Rate s.a (3M)","","","6.000  %","1"
"Italy","20120419 08:00:00","Industrial Orders n.s.a (YoY)","","","-5.600  %","1"
"Italy","20120419 08:00:00","Industrial Orders s.a (MoM)","","","-7.400  %","1"
"Italy","20120419 08:00:00","Industrial Sales n.s.a. (YoY)","","","-4.400  %","1"
"Italy","20120419 08:00:00","Industrial Sales s.a. (MoM)","","","-4.900  %","1"
"Poland","20120419 12:00:00","Industrial Output (YoY)","","","4.600  %","1"
"Poland","20120419 12:00:00","Producer Price Index (YoY)","","","6.300  %","1"
"United States","20120419 12:30:00","Initial Jobless Claims",""," 370.000 "," 380.000 ","1"
"United States","20120419 12:30:00","Continuing Jobless Claims",""," 3.280 "," 3.251 ","1"
"Belgium","20120419 13:00:00","Consumer Confidence Index","",""," -12.000 ","1"
"European Monetary Union","20120419 14:00:00","Consumer Confidence",""," -19.000 "," -20.700 ","2"
"United States","20120419 14:00:00","Existing Home Sales (MoM)",""," 4.620 "," 4.590 ","2"
"United States","20120419 14:00:00","Existing Home Sales Change","","0.400  %","-0.900  %","1"
"United States","20120419 14:00:00","Leading Indicators (MoM)","","0.200  %","0.700  %","1"
"United States","20120419 14:00:00","Philadelphia Fed Manufacturing Survey",""," 12.000 "," 12.500 ","2"
"Japan","20120419 23:50:00","Tertiary Industry Index (MoM)","","0.800  %","-1.700  %","2"
