"country","date","name","actual","consensus","previous","volatility"
"Australia","20170321 00:30:00","House Price Index (YoY)","","","","2"
"Australia","20170321 00:30:00","House Price Index (QoQ)","","","","2"
"Australia","20170321 00:30:00","RBA Meeting's Minutes","","","","3"
"Russia","20170321 06:00:00","Producer Price Index (MoM)","","","","1"
"Russia","20170321 06:00:00","Producer Price Index (YoY)","","","","1"
"Switzerland","20170321 06:45:00","SECO Economic Forecasts","","","","2"
"Switzerland","20170321 07:00:00","Exports (MoM)","","","","1"
"Switzerland","20170321 07:00:00","Trade Balance","","","","1"
"Switzerland","20170321 07:00:00","Imports (MoM)","","","","1"
"Spain","20170321 09:00:00","Trade Balance","","","","1"
"United Kingdom","20170321 09:30:00","Retail Price Index (YoY)","","","","1"
"United Kingdom","20170321 09:30:00","Retail Price Index (MoM)","","","","1"
"United Kingdom","20170321 09:30:00","DCLG House Price Index (YoY)","","","","1"
"United Kingdom","20170321 09:30:00","Producer Price Index - Output (MoM) n.s.a","","","","2"
"United Kingdom","20170321 09:30:00","Producer Price Index - Output (YoY) n.s.a","","","","2"
"United Kingdom","20170321 09:30:00","PPI Core Output (MoM) n.s.a","","","","2"
"United Kingdom","20170321 09:30:00","Producer Price Index - Input (YoY) n.s.a","","","","2"
"United Kingdom","20170321 09:30:00",""PPI Core Output (YoY) n.s.a "","","","","2"
"United Kingdom","20170321 09:30:00","Producer Price Index - Input (MoM) n.s.a","","","","2"
"United Kingdom","20170321 09:30:00","Core Consumer Price Index (YoY)","","","","2"
"United Kingdom","20170321 09:30:00","Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20170321 09:30:00","Consumer Price Index (YoY)","","","","2"
"United Kingdom","20170321 09:30:00","Consumer Price Index (MoM)","","","","2"
"United Kingdom","20170321 09:30:00","Public Sector Net Borrowing","","","","2"
"United States","20170321 11:00:00","Fed's William Dudley speech","","","","1"
"United Kingdom","20170321 11:00:00","CBI Industrial Trends Survey - Orders (MoM)","","","","1"
"India","20170321 11:30:00","Trade Deficit - RBI","","","","1"
"India","20170321 11:30:00","Balance Payment $","","","","1"
"India","20170321 11:30:00","Current Account Balance $","","","","1"
"European Monetary Union","20170321 12:00:00","EcoFin Meeting","","","","2"
"United States","20170321 12:30:00","Current Account","","","","1"
"Canada","20170321 12:30:00","Retail Sales ex Autos (MoM)","","","","1"
"Canada","20170321 12:30:00","Retail Sales (MoM)","","","","1"
"United States","20170321 12:55:00","Redbook index (YoY)","","","","1"
"United States","20170321 12:55:00","Redbook index (MoM)","","","","1"
"Russia","20170321 13:00:00","Unemployment Rate","","","","1"
"China","20170321 14:00:00","CB Leading Economic Index","","","","1"
"New Zealand","20170321 14:00:00","GDT Price Index","","","","1"
"European Monetary Union","20170321 14:30:00","Targeted LTRO","","","","2"
"United States","20170321 16:00:00","Fed's George Speech","","","","1"
"United States","20170321 16:30:00","4-Week Bill Auction","","","","1"
"United States","20170321 20:30:00","API Weekly Crude Oil Stock","","","","1"
"United States","20170321 22:00:00","FOMC Member Mester speech","","","","1"
"Australia","20170321 23:30:00","Westpac Leading Index (MoM)","","","","1"
"Japan","20170321 23:50:00","Exports (YoY)","","","","1"
"Japan","20170321 23:50:00","Adjusted Merchandise Trade Balance","","","","1"
"Japan","20170321 23:50:00","Merchandise Trade Balance Total","","","","1"
"Japan","20170321 23:50:00","Imports (YoY)","","","","1"
"Japan","20170321 23:50:00","BoJ Monetary Policy Meeting Minutes","","","","3"
