"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20150604 07:00:00","Halifax House Price Index (MoM)  (May)","Halifax House Price Index (MoM)  (May)","-0.1%","0.3%","2"
"United Kingdom","20150604 07:00:00","Halifax House Price Index (YoY)  (May)","Halifax House Price Index (YoY)  (May)","8.6%","8.5%","2"
"United Kingdom","20150604 11:00:00","BoE QE Total  (Jun)","BoE QE Total  (Jun)","","375B","2"
"United Kingdom","20150604 11:00:00","Interest Rate Decision  (Jun)","Interest Rate Decision  (Jun)","","0.50%","2"
"European Monetary Union","20150604 11:00:00","Interest Rate Decision  (Jun)","Interest Rate Decision  (Jun)","","0.50%","2"
"Russia","20150604 12:00:00","CPI (MoM)","CPI (MoM)","","0.4%","2"
"Russia","20150604 12:00:00","CPI (YoY)","CPI (YoY)","","15.9%","2"
"Russia","20150604 12:03:00","Central Bank reserves (USD)","Central Bank reserves (USD)","","","2"
"United States","20150604 12:30:00","Continuing Jobless Claims","Continuing Jobless Claims","","2,208K","1"
"United States","20150604 12:30:00","Initial Jobless Claims","Initial Jobless Claims","","279K","2"
"United States","20150604 12:30:00","Jobless Claims 4-Week Avg.","Jobless Claims 4-Week Avg.","","","1"
"United States","20150604 12:30:00","Nonfarm Productivity (QoQ)  (Q1)","Nonfarm Productivity (QoQ)  (Q1)","","-2.9%","2"
"United States","20150604 12:30:00","Unit Labor Costs (QoQ)  (Q1)","Unit Labor Costs (QoQ)  (Q1)","","5.9%","2"
"United States","20150604 13:45:00","Bloomberg Consumer Confidence","Bloomberg Consumer Confidence","","","1"
"Canada","20150604 14:00:00","Ivey PMI n.s.a  (May)","Ivey PMI n.s.a  (May)","","","1"
"Canada","20150604 14:00:00","Ivey PMI  (May)","Ivey PMI  (May)","","55.5","3"
"United States","20150604 14:30:00","Natural Gas Storage","Natural Gas Storage","","121B","1"
"United States","20150604 16:00:00","FOMC Member Tarullo Speaks","FOMC Member Tarullo Speaks","","","2"
"Australia","20150604 23:30:00","AIG Construction Index","AIG Construction Index","","","1"
"Japan","20150604 23:50:00","Foreign Reserves (USD)  (May)","Foreign Reserves (USD)  (May)","","","1"
