"country","date","name","actual","consensus","previous","volatility"
"China","20170530 00:00:00",""Dragon Boat Festival "","","","","0"
"Australia","20170530 01:30:00","Building Permits (MoM)","","","","1"
"Australia","20170530 01:30:00","Building Permits (YoY)","","","","1"
"France","20170530 05:30:00","Gross Domestic Product (QoQ)","","","","1"
"France","20170530 05:30:00","Gross Domestic Product (YoY)","","","","1"
"Germany","20170530 06:00:00","Import Price Index (YoY)","","","","1"
"Germany","20170530 06:00:00","Import Price Index (MoM)","","","","1"
"France","20170530 06:45:00","Consumer Spending (MoM)","","","","1"
"France","20170530 06:45:00","Consumer Confidence","","","","1"
"Spain","20170530 07:00:00","HICP (YoY)","","","","1"
"Switzerland","20170530 07:00:00","KOF Leading Indicator","","","","2"
"Italy","20170530 08:00:00","Producer Price Index (YoY)","","","","1"
"Italy","20170530 08:00:00","Producer Price Index (MoM)","","","","1"
"Portugal","20170530 08:30:00","Business Confidence","","","","1"
"Portugal","20170530 08:30:00","Consumer Confidence","","","","1"
"Italy","20170530 09:00:00","10-y Bond Auction","","","","1"
"Italy","20170530 09:00:00","5-y Bond Auction","","","","1"
"Greece","20170530 09:00:00","Producer Price Index (YoY)","","","","1"
"European Monetary Union","20170530 09:00:00","Services Sentiment","","","","2"
"European Monetary Union","20170530 09:00:00","Consumer Confidence","","","","2"
"European Monetary Union","20170530 09:00:00","Business Climate","","","","2"
"European Monetary Union","20170530 09:00:00","Economic Sentiment Indicator","","","","2"
"European Monetary Union","20170530 09:00:00","Industrial Confidence","","","","2"
"Germany","20170530 12:00:00","Consumer Price Index (YoY)","","","","2"
"Germany","20170530 12:00:00","Harmonised Index of Consumer Prices (MoM)","","","","2"
"Germany","20170530 12:00:00","Consumer Price Index (MoM)","","","","2"
"Germany","20170530 12:00:00","Harmonised Index of Consumer Prices (YoY)","","","","2"
"United States","20170530 12:30:00","Personal Consumption Expenditures - Price Index (MoM)","","","","2"
"United States","20170530 12:30:00","Personal Spending","","","","2"
"United States","20170530 12:30:00","Core Personal Consumption Expenditure - Price Index (YoY)","","","","2"
"United States","20170530 12:30:00","Core Personal Consumption Expenditure - Price Index (MoM)","","","","2"
"United States","20170530 12:30:00","Personal Consumption Expenditures - Price Index (YoY)","","","","2"
"United States","20170530 12:30:00","Personal Income (MoM)","","","","2"
"Canada","20170530 12:30:00","Industrial Product Price (MoM)","","","","1"
"Canada","20170530 12:30:00","Raw Material Price Index","","","","1"
"Canada","20170530 12:30:00","Current Account","","","","2"
"United States","20170530 12:55:00","Redbook index (MoM)","","","","1"
"United States","20170530 12:55:00","Redbook index (YoY)","","","","1"
"United States","20170530 13:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","","","2"
"Russia","20170530 13:00:00","Gross Domestic Product Monthly (YoY)","","","","1"
"United States","20170530 14:30:00","Dallas Fed Manufacturing Business Index","","","","2"
"United States","20170530 15:30:00","4-Week Bill Auction","","","","1"
"United States","20170530 15:30:00","3-Month Bill Auction","","","","1"
"United States","20170530 15:30:00","6-Month Bill Auction","","","","1"
" pesos"","20170530 20:00:00",""Fiscal Balance","","","","Mexico"
"New Zealand","20170530 20:00:00","RBNZ Financial Stability Report","","","","2"
"United Kingdom","20170530 23:01:00","Gfk Consumer Confidence","","","","2"
"Japan","20170530 23:50:00","Industrial Production (YoY)","","","","2"
"Japan","20170530 23:50:00","Industrial Production (MoM)","","","","2"
