"country","date","name","actual","consensus","previous","volatility"
"China","20170818 01:30:00",""House Price Index "","","","","1"
"Germany","20170818 06:00:00","Producer Price Index (MoM)","","","","2"
"Germany","20170818 06:00:00","Producer Price Index (YoY)","","","","2"
"European Monetary Union","20170818 08:00:00","Current Account s.a","","","","1"
"European Monetary Union","20170818 08:00:00","Current Account n.s.a","","","","1"
"European Monetary Union","20170818 09:00:00","Construction Output w.d.a (YoY)","","","","1"
"European Monetary Union","20170818 09:00:00","Construction Output  s.a (MoM)","","","","1"
"India","20170818 11:30:00","M3 Money Supply","","","","1"
"India","20170818 11:30:00","Bank Loan Growth","","","","1"
" USD"","20170818 11:30:00",""FX Reserves","","","","India"
"Canada","20170818 12:30:00","Consumer Price Index (MoM)","","","","2"
"Canada","20170818 12:30:00","Bank of Canada Consumer Price Index Core (YoY)","","","","2"
"Canada","20170818 12:30:00","Bank of Canada Consumer Price Index Core (MoM)","","","","2"
"Canada","20170818 12:30:00","Consumer Price Index - Core (MoM)","","","","2"
"Canada","20170818 12:30:00","Consumer Price Index (YoY)","","","","2"
"Russia","20170818 13:00:00","Producer Price Index (MoM)","","","","1"
"Russia","20170818 13:00:00","Producer Price Index (YoY)","","","","1"
"United States","20170818 14:00:00","Michigan Consumer Sentiment Index","","","","1"
"United States","20170818 14:15:00","FOMC Member Kaplan Speech","","","","2"
"United States","20170818 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20170818 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20170818 19:30:00","CFTC Oil NC net positions","","","","1"
"United States","20170818 19:30:00","CFTC USD NC net positions","","","","1"
"United Kingdom","20170818 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20170818 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20170818 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20170818 19:30:00","CFTC AUD NC net positions","","","","1"
