"country","date","name","actual","consensus","previous","volatility"
"Australia","20161215 00:00:00","Consumer Inflation Expectation","","","","2"
"Japan","20161215 00:30:00","Nikkei Manufacturing PMI","","","","1"
"Australia","20161215 00:30:00","RBA Foreign Exchange Transaction","","","","1"
"Australia","20161215 00:30:00","Part-time employment","","","","1"
"Australia","20161215 00:30:00","Fulltime employment","","","","1"
"Australia","20161215 00:30:00","Employment Change s.a.","","","","3"
"Australia","20161215 00:30:00","Unemployment Rate s.a.","","","","3"
"Australia","20161215 00:30:00","Participation Rate","","","","1"
"Australia","20161215 00:30:00","RBA Bulletin","","","","2"
"China","20161215 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Switzerland","20161215 06:45:00","SECO Economic Forecasts","","","","2"
"France","20161215 08:00:00","Markit Manufacturing PMI","","","","1"
"France","20161215 08:00:00","Markit PMI Composite","","","","1"
"France","20161215 08:00:00","Markit Services PMI","","","","1"
"Germany","20161215 08:30:00","Markit PMI Composite","","","","2"
"Germany","20161215 08:30:00","Markit Manufacturing PMI","","","","2"
"Germany","20161215 08:30:00","Markit Services PMI","","","","2"
"Switzerland","20161215 08:30:00","SNB Interest Rate Decision","","","","3"
"Switzerland","20161215 08:30:00","SNB press conference","","","","3"
"European Monetary Union","20161215 09:00:00","Markit Manufacturing PMI","","","","2"
"European Monetary Union","20161215 09:00:00","Markit Services PMI","","","","2"
"European Monetary Union","20161215 09:00:00","Markit PMI Composite","","","","2"
"United Kingdom","20161215 09:30:00","Retail Sales (YoY)","","","","2"
"United Kingdom","20161215 09:30:00","Retail Sales (MoM)","","","","2"
"United Kingdom","20161215 09:30:00","Retail Sales ex-Fuel (YoY)","","","","2"
"United Kingdom","20161215 09:30:00","Retail Sales ex-Fuel (MoM)","","","","2"
"Greece","20161215 10:00:00","Unemployment Rate (QoQ)","","","","1"
"Spain","20161215 11:00:00","3-y Bond Auction","","","","1"
"United Kingdom","20161215 12:00:00","BoE Asset Purchase Facility","","","","3"
"European Monetary Union","20161215 12:00:00","BoE Asset Purchase Facility","","","","2"
"United Kingdom","20161215 12:00:00","BoE Interest Rate Decision","","","","3"
"European Monetary Union","20161215 12:00:00","BoE Interest Rate Decision","","","","2"
"United Kingdom","20161215 12:00:00","BOE MPC Vote Hike","","","","3"
"European Monetary Union","20161215 12:00:00","BOE MPC Vote Hike","","","","2"
"United Kingdom","20161215 12:00:00","Bank of England Minutes","","","","3"
"European Monetary Union","20161215 12:00:00","Bank of England Minutes","","","","2"
"United Kingdom","20161215 12:00:00","BOE MPC Vote Cut","","","","3"
"European Monetary Union","20161215 12:00:00","BOE MPC Vote Cut","","","","2"
"United Kingdom","20161215 12:00:00","BOE MPC Vote Unchanged","","","","3"
"European Monetary Union","20161215 12:00:00","BOE MPC Vote Unchanged","","","","2"
"United States","20161215 13:30:00","Current Account","","","","1"
"United States","20161215 13:30:00","NY Empire State Manufacturing Index","","","","1"
"United States","20161215 13:30:00","Continuing Jobless Claims","","","","2"
"United States","20161215 13:30:00","Initial Jobless Claims","","","","2"
"United States","20161215 13:30:00","Consumer Price Index Core s.a","","","","2"
"United States","20161215 13:30:00","Consumer Price Index n.s.a (MoM)","","","","2"
"United States","20161215 13:30:00","Consumer Price Index (MoM)","","","","2"
"United States","20161215 13:30:00","Consumer Price Index (YoY)","","","","2"
"United States","20161215 13:30:00","Consumer Price Index Ex Food & Energy (YoY)","","","","2"
"United States","20161215 13:30:00","Consumer Price Index Ex Food & Energy (MoM)","","","","2"
"United States","20161215 13:30:00","Philadelphia Fed Manufacturing Survey","","","","2"
"Canada","20161215 13:30:00","Manufacturing Shipments (MoM)","","","","1"
"United States","20161215 14:45:00","Markit Manufacturing PMI","","","","2"
"United States","20161215 15:00:00","NAHB Housing Market Index","","","","2"
"United States","20161215 15:30:00","EIA Natural Gas Storage change","","","","1"
"Canada","20161215 16:15:00","BoC Governor Poloz Speech","","","","3"
"Mexico","20161215 19:00:00","Central Bank Interest Rate","","","","1"
"United States","20161215 21:00:00","Net Long-Term TIC Flows","","","","1"
"United States","20161215 21:00:00","Total Net TIC Flows","","","","1"
"New Zealand","20161215 21:45:00","Current Account - GDP Ratio","","","","1"
"New Zealand","20161215 21:45:00","Current Account (QoQ)","","","","1"
