"country","date","name","actual","consensus","previous","volatility"
"Australia","20150206 00:30:00","RBA Monetary Policy Statement","","","","2"
"Japan","20150206 05:00:00","Leading Economic Index"," 105.200 ",""," 103.700 ","2"
"Japan","20150206 05:00:00","Coincident Index"," 110.700 ",""," 109.200 ","2"
"Germany","20150206 07:00:00","Industrial Production n.s.a. w.d.a. (YoY)","-0.700  %","","-0.300  %","2"
"Switzerland","20150206 08:15:00","Real Retail Sales (YoY)","2.200  %","0.400  %","-1.200  %","2"
"United Kingdom","20150206 09:30:00","Total Trade Balance","£ -2.895 B","","£ -1.841 B","2"
"United Kingdom","20150206 09:30:00","Goods Trade Balance","£ -10.154 B","£ -9.100 B","£ -9.283 B","2"
"United Kingdom","20150206 09:30:00","Trade Balance; non-EU","£ -3.796 B","£ -3.000 B","£ -2.778 B","2"
"Poland","20150206 13:00:00","Central Bank FX Reserves","","","€ 82.600 ","1"
"Chile","20150206 13:00:00","Consumer Price Index (Inflation) (MoM)","","","-0.400  %","1"
"Canada","20150206 13:30:00","Building Permits (MoM)","","5.000  %","-13.800  %","2"
"Canada","20150206 13:30:00","Net Change in Employment",""," 4.500 "," -4.300 ","3"
"Canada","20150206 13:30:00","Participation rate","","65.700  %","65.900  %","1"
"Canada","20150206 13:30:00","Unemployment Rate","","6.700  %","6.700  %","3"
"United States","20150206 13:30:00","Nonfarm Payrolls",""," 234.000 "," 252.000 ","3"
"United States","20150206 13:30:00","Average Hourly Earnings (MoM)","","0.300  %","-0.200  %","1"
"United States","20150206 13:30:00","Average Hourly Earnings (YoY)","","","1.700  %","2"
"United States","20150206 13:30:00","Average Weekly Hours",""," 34.600 "," 34.600 ","2"
"United States","20150206 13:30:00","Labor Force Participation Rate","","","62.700  %","2"
"United States","20150206 13:30:00","Unemployment Rate","","5.600  %","5.600  %","3"
"Mexico","20150206 14:00:00","Consumer Confidence","",""," 93.600 ","1"
"Mexico","20150206 14:00:00","Consumer Confidence s.a","",""," 93.000 ","1"
"Peru","20150206 14:00:00","Trade balance","",""," -309.000 ","1"
"Turkey","20150206 15:30:00","Treasury Cash Balance","",""," -10.820 ","1"
"United States","20150206 17:45:00","Fed's Lockhart speech","","","","1"
"United States","20150206 20:00:00","Consumer Credit Change","","$ 15.000 ","$ 14.080 ","2"
