"country","date","name","actual","consensus","previous","volatility"
"China","20131115 02:00:00","FDI - Foreign Direct Investment (YTD)(YoY)","","","6.200  %","2"
"European Monetary Union","20131115 10:00:00","Consumer Price Index (YoY)","","0.700  %","1.100  %","2"
"European Monetary Union","20131115 10:00:00","Consumer Price Index - Core (YoY)","","","1.000  %","2"
"European Monetary Union","20131115 10:00:00","Consumer Price Index (MoM)","","-0.100  %","0.500  %","2"
"Poland","20131115 13:00:00","Net Inflation","","","1.300  %","1"
"United States","20131115 13:30:00","Export Price Index (YoY)","","","-1.600  %","2"
"United States","20131115 13:30:00","Export Price Index (MoM)","","0.100  %","0.300  %","1"
"United States","20131115 13:30:00","Import Price Index (MoM)","","-0.400  %","0.200  %","1"
"United States","20131115 13:30:00","Import Price Index (YoY)","","","-1.000  %","1"
"Canada","20131115 13:30:00","Manufacturing Shipments (MoM)","","0.500  %","-0.200  %","1"
"United States","20131115 13:30:00","NY Empire State Manufacturing Index",""," 5.000 "," 1.520 ","1"
"United States","20131115 14:15:00","Industrial Production (MoM)","","0.200  %","0.600  %","2"
"United States","20131115 14:15:00","Capacity Utilization","","78.300  %","78.300  %","1"
"United States","20131115 15:00:00","Wholesale Inventories","","0.400  %","0.500  %","1"
"Argentina","20131115 19:00:00","Consumer Price Index (MoM)","","","0.800  %","1"
"Argentina","20131115 19:00:00","Monthly Econ Activity (MoM)","","","4.000  %","1"
