"country","date","name","actual","consensus","previous","volatility"
"Germany","20160105 08:55:00","Unemployment Rate s.a.","","","","2"
"Germany","20160105 08:55:00","Unemployment Change","","","","2"
"United Kingdom","20160105 09:30:00","PMI Construction","","","","2"
"United Kingdom","20160105 09:30:00","BOE Credit Conditions Survey","","","","1"
"Italy","20160105 10:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20160105 10:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Italy","20160105 10:00:00","Consumer Price Index (MoM)","","","","1"
"Italy","20160105 10:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"Italy","20160105 10:00:00","10-y Bond Auction","","","","1"
"Italy","20160105 10:00:00","5-y Bond Auction","","","","1"
"Spain","20160105 10:00:00","10-y Obligaciones Auction","","","","1"
"European Monetary Union","20160105 10:00:00","Consumer Price Index - Core (YoY)","","","","3"
"European Monetary Union","20160105 10:00:00","Consumer Price Index (YoY)","","","","3"
"Canada","20160105 13:30:00","Raw Material Price Index","","","","1"
"Canada","20160105 13:30:00","Industrial Product Price (MoM)","","","","1"
"United States","20160105 13:55:00","Redbook index (MoM)","","","","1"
"United States","20160105 13:55:00","Redbook index (YoY)","","","","1"
"United States","20160105 14:45:00","ISM New York index","","","","1"
"United States","20160105 16:30:00","52-Week Bill auction","","","","1"
"United States","20160105 16:30:00","4-Week Bill Auction","","","","1"
"United States","20160105 18:30:00","Total Vehicle Sales","","","","1"
"Australia","20160105 22:30:00","AiG Performance of Services Index","","","","1"
