"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20150402 00:00:00","ANZ Commodity Price","4.600  %","","4.200  %","1"
"Australia","20150402 00:30:00","Trade Balance"," -1,256.000 M"," -1,300.000 M"," -1,003.000 M","2"
"Australia","20150402 00:30:00","Exports","1.000  %","","1.000  %","1"
"Australia","20150402 00:30:00","Imports","2.000  %","","3.000  %","1"
"Hong Kong SAR","20150402 02:30:00","Markit Manufacturing PMI"," 49.600 ",""," 50.700 ","1"
"United Kingdom","20150402 08:30:00","PMI Construction"," 57.800 "," 59.500 "," 60.100 ","2"
"European Monetary Union","20150402 11:30:00","ECB Monetary Policy Meeting Accounts","","","","2"
"United States","20150402 11:40:00","Fed's Yellen Speech","","","","2"
"United States","20150402 12:30:00","Initial Jobless Claims"," 268.000 K"," 285.000 K"," 288.000 K","2"
"United States","20150402 12:30:00","Continuing Jobless Claims"," 2.325 M"," 2.405 M"," 2.413 M","2"
"Canada","20150402 12:30:00","International Merchandise Trade","$ -0.980 B","$ -2.000 B","$ -1.480 B","1"
"Canada","20150402 12:30:00","Exports","$ 43.520 B","","$ 43.350 B","1"
"Canada","20150402 12:30:00","Imports","$ 44.510 B","","$ 44.820 B","1"
"United States","20150402 12:30:00","Trade Balance","$ -35.400 B","$ -41.200 B","$ -42.680 B","2"
"Russia","20150402 12:52:00","Central Bank Reserves $","$ 360.800 B","","$ 352.900 B","1"
"Singapore","20150402 13:00:00","Purchasing Managers Index"," 49.600 ",""," 49.700 ","1"
"United States","20150402 13:45:00","ISM New York index","",""," 63.100 ","1"
"United States","20150402 14:00:00","Factory Orders (MoM)","","-0.400  %","-0.200  %","2"
"United States","20150402 14:30:00","EIA Natural Gas Storage change","",""," 12.000 ","1"
"South Korea","20150402 21:00:00","FX Reserves","",""," 362.370 ","1"
