"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20161103 00:00:00","ANZ Commodity Price","","","","1"
"Japan","20161103 00:00:00","Culture Day","","","","0"
"Australia","20161103 00:30:00","Imports","","","","2"
"Australia","20161103 00:30:00","Exports","","","","2"
"Australia","20161103 00:30:00","Trade Balance","","","","2"
"China","20161103 01:45:00","Caixin China Services PMI","","","","2"
"Switzerland","20161103 06:45:00","SECO Consumer Climate (3m)","","","","2"
"Spain","20161103 07:00:00","Unemployment Change","","","","1"
"Italy","20161103 09:00:00","Unemployment","","","","2"
"European Monetary Union","20161103 09:00:00","Economic Bulletin","","","","2"
"France","20161103 09:00:00","10-y Bond Auction","","","","1"
"United Kingdom","20161103 09:30:00","Markit Services PMI","","","","1"
"European Monetary Union","20161103 10:00:00","Unemployment Rate","","","","2"
"Russia","20161103 11:00:00","Purchasing Manager Index Services","","","","1"
"United States","20161103 11:30:00","Challenger Job Cuts (YoY)","","","","1"
"United Kingdom","20161103 12:00:00","BoE Interest Rate Decision","","","","3"
"European Monetary Union","20161103 12:00:00","BoE Interest Rate Decision","","","","2"
"United Kingdom","20161103 12:00:00","BoE Asset Purchase Facility","","","","3"
"European Monetary Union","20161103 12:00:00","BoE Asset Purchase Facility","","","","2"
"United Kingdom","20161103 12:00:00","Bank of England Quarterly Inflation Report","","","","2"
"United Kingdom","20161103 12:00:00","BOE MPC Vote Unchanged","","","","3"
"European Monetary Union","20161103 12:00:00","BOE MPC Vote Unchanged","","","","2"
"United Kingdom","20161103 12:00:00","BOE MPC Vote Hike","","","","3"
"European Monetary Union","20161103 12:00:00","BOE MPC Vote Hike","","","","2"
"United Kingdom","20161103 12:00:00","Bank of England Minutes","","","","3"
"European Monetary Union","20161103 12:00:00","Bank of England Minutes","","","","2"
"United Kingdom","20161103 12:00:00","BOE MPC Vote Cut","","","","3"
"European Monetary Union","20161103 12:00:00","BOE MPC Vote Cut","","","","2"
"United States","20161103 12:30:00","Continuing Jobless Claims","","","","2"
"United States","20161103 12:30:00","Initial Jobless Claims","","","","2"
"United States","20161103 12:30:00","Nonfarm Productivity","","","","1"
"United States","20161103 12:30:00","Unit Labor Costs","","","","1"
"United Kingdom","20161103 12:30:00","BOE's Governor Carney speech","","","","3"
"European Monetary Union","20161103 12:30:00","BOE's Governor Carney speech","","","","2"
"Russia","20161103 13:00:00","Consumer Price Index (MoM)","","","","1"
"United States","20161103 13:45:00","Markit PMI Composite","","","","2"
"United States","20161103 13:45:00","Markit Services PMI","","","","2"
"United States","20161103 14:00:00","ISM Non-Manufacturing PMI","","","","2"
"United States","20161103 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20161103 15:00:00","Factory Orders (MoM)","","","","2"
"Japan","20161103 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20161103 23:50:00","Foreign bond investment","","","","2"
