"country","date","name","actual","consensus","previous","volatility"
"Australia","20140422 00:00:00","CB Leading Indicator","","","0.200  %","2"
"Japan","20140422 05:00:00","Leading Economic Index","",""," 113.100 ","2"
"Canada","20140422 12:30:00","Wholesale Sales (MoM)","","0.700  %","0.800  %","1"
"United States","20140422 12:55:00","Redbook index (YoY)","","","2.600  %","1"
"United States","20140422 12:55:00","Redbook index (MoM)","","","-1.000  %","1"
"United States","20140422 13:00:00","Housing Price Index (MoM)","","0.600  %","0.500  %","1"
"Mexico","20140422 13:00:00","Jobless Rate","","","4.650  %","1"
"Mexico","20140422 13:00:00","Jobless Rate s.a","","","4.730  %","1"
"European Monetary Union","20140422 14:00:00","Consumer Confidence",""," -9.050 "," -9.300 ","1"
"United States","20140422 14:00:00","Existing Home Sales Change (MoM)","","","-0.400  %","2"
"United States","20140422 14:00:00","Existing Home Sales (MoM)",""," 4.550 "," 4.600 ","1"
"United States","20140422 14:00:00","Richmond Fed Manufacturing Index",""," 0.000 "," -7.000 ","1"
"United States","20140422 15:30:00","4-Week Bill Auction","","","0.025  %","1"
"United States","20140422 15:45:00","Fed's Bernanke Speech","","","","1"
"United States","20140422 17:00:00","2-Year Note Auction","","","0.469  %","1"
"Argentina","20140422 19:00:00","Monthly Econ Activity (MoM)","","","1.200  %","1"
"Argentina","20140422 19:00:00","Trade Balance (MoM)","","","$ 44.000 ","1"
"New Zealand","20140422 22:45:00","Visitor Arrivals (YoY)","","","7.000  %","1"
