"country","date","name","actual","consensus","previous","volatility"
"Australia","20130813 01:30:00","National Australia Bank's Business Confidence","",""," 0.000 ","2"
"Germany","20130813 06:00:00","Harmonised Index of Consumer Prices (YoY)","","1.900  %","1.900  %","2"
"Germany","20130813 06:00:00","Consumer Price Index (MoM)","","0.500  %","0.100  %","2"
"Germany","20130813 06:00:00","Consumer Price Index (YoY)","","1.900  %","1.800  %","2"
"Germany","20130813 06:00:00","Harmonised Index of Consumer Prices (MoM)","","0.400  %","0.100  %","2"
"United Kingdom","20130813 08:30:00","Core Consumer Price Index (YoY)","","","2.300  %","2"
"European Monetary Union","20130813 08:30:00","Core Consumer Price Index (YoY)","","","2.300  %","2"
"United Kingdom","20130813 08:30:00","Consumer Price Index (MoM)","","0.000  %","-0.200  %","2"
"United Kingdom","20130813 08:30:00","Consumer Price Index (YoY)","","2.800  %","2.900  %","2"
"European Monetary Union","20130813 08:30:00","Consumer Price Index (YoY)","","2.800  %","2.900  %","2"
"United Kingdom","20130813 08:30:00","Producer Price Index - Input (YoY) n.s.a","","5.500  %","4.200  %","2"
"United Kingdom","20130813 08:30:00","PPI Core Output (YoY) n.s.a ","","","1.000  %","2"
"United Kingdom","20130813 08:30:00","Producer Price Index - Output (YoY) n.s.a","","2.100  %","2.000  %","2"
"European Monetary Union","20130813 09:00:00","Industrial Production w.d.a. (YoY)","","0.200  %","-1.300  %","2"
"Germany","20130813 09:00:00","ZEW Survey - Economic Sentiment",""," 40.000 "," 36.300 ","2"
"Germany","20130813 09:00:00","ZEW Survey - Current Situation",""," 12.000 "," 10.600 ","2"
"European Monetary Union","20130813 09:00:00","ZEW Survey - Economic Sentiment",""," 37.400 "," 32.800 ","2"
"United States","20130813 12:30:00","Import Price Index (YoY)","","","0.200  %","1"
"United States","20130813 12:30:00","Export Price Index (MoM)","","0.200  %","-0.100  %","1"
"United States","20130813 12:30:00","Export Price Index (YoY)","","","0.800  %","1"
"United States","20130813 12:30:00","Import Price Index (MoM)","","0.700  %","-0.200  %","1"
"United States","20130813 12:30:00","Retail Sales (MoM)","","0.300  %","0.400  %","3"
"United States","20130813 12:30:00","Retail Sales ex Autos (MoM)","","0.400  %","0.000  %","2"
"United States","20130813 12:55:00","Redbook index (MoM)","","","1.000  %","1"
"United States","20130813 12:55:00","Redbook index (YoY)","","","3.700  %","1"
"United States","20130813 14:00:00","Business Inventories","","0.200  %","0.100  %","2"
"United States","20130813 15:30:00","4-Week Bill Auction","","","0.045  %","1"
"United States","20130813 16:45:00","Fed's Lockhart speech","","","","1"
"Chile","20130813 22:00:00","BCCH Interest Rate","","","5.000  %","1"
"New Zealand","20130813 22:45:00","Retail Sales ex Autos (QoQ)","","","0.600  %","2"
"New Zealand","20130813 22:45:00","Retail Sales (QoQ)","","1.250  %","0.500  %","1"
