"country","date","name","actual","consensus","previous","volatility"
"Australia","20120606 01:30:00","Gross Domestic Product (QoQ)","1.300  %","0.500  %","0.600  %","2"
"Australia","20120606 01:30:00","Gross Domestic Product (YoY)","4.300  %","3.200  %","2.300  %","2"
"Ireland","20120606 05:58:00","Purchasing Manager Index Services","","","","1"
"Czech Republic","20120606 07:00:00","Construction output (YoY)","","","-8.900  %","1"
"Czech Republic","20120606 07:00:00","Foreign Trade Balance (MoM)","",""," 37.500 ","1"
"Romania","20120606 07:00:00","Gross Domestic Product","","","0.300  %","1"
"Slovakia","20120606 07:00:00","Gross Domestic Product Qtr Final (YoY)","","","3.400  %","1"
"United Kingdom","20120606 07:00:00","Halifax House Prices (MoM)","","0.500  %","-2.400  %","1"
"United Kingdom","20120606 07:00:00","Halifax House Prices (3m/YoY)","","-0.100  %","-0.500  %","2"
"Spain","20120606 07:00:00","Industrial Output Cal Adjusted (YoY)","","-6.500  %","-7.500  %","2"
"Czech Republic","20120606 07:00:00","Industrial Production (YoY)","","","-0.700  %","1"
"Austria","20120606 07:30:00","Wholesale Prices n.s.a (MoM)","","","-0.100  %","2"
"Austria","20120606 07:30:00","Wholesale Prices n.s.a (YoY)","","","1.700  %","1"
"Norway","20120606 08:00:00","Current Account","",""," 113.000 ","1"
"United Kingdom","20120606 08:30:00","PMI Construction",""," 54.200 "," 55.800 ","2"
"European Monetary Union","20120606 09:00:00","Gross Domestic Product s.a. (QoQ)","","0.000  %","-0.300  %","3"
"European Monetary Union","20120606 09:00:00","Gross Domestic Product s.a. (YoY)","","0.000  %","0.700  %","3"
"Germany","20120606 10:00:00","Industrial Production s.a. w.d.a. (YoY)","","","1.600  %","2"
"Germany","20120606 10:00:00","Industrial Production s.a. (MoM)","","-1.000  %","2.800  %","1"
"Poland","20120606 10:00:00","NBP Base rate","","","4.750  %","1"
"Brazil","20120606 11:00:00","Inflation Index/IGP-M","","","1.020  %","1"
"United States","20120606 11:00:00","MBA Mortgage Applications","","","-1.300  %","1"
"European Monetary Union","20120606 11:45:00","ECB Interest Rate Decision","","1.000  %","1.000  %","3"
"Poland","20120606 12:00:00","Central Bank FX Reserves","","","€ 77.600 ","1"
"Brazil","20120606 12:00:00","IPCA Inflation","","","0.640  %","1"
"United States","20120606 12:15:00","Fed's Lockhart speech","","","","1"
"European Monetary Union","20120606 12:30:00","ECB Press Conference","","","","3"
"United States","20120606 12:30:00","Nonfarm Productivity","","-0.700  %","1.200  %","1"
"United States","20120606 12:30:00","Unit Labor Costs","","2.300  %","2.700  %","1"
"Belgium","20120606 13:00:00","Gross Domestic Product (QoQ)","","","0.300  %","1"
"United States","20120606 14:30:00","EIA Crude Oil Stocks change",""," -0.900 "," 2.213 ","1"
"United States","20120606 18:00:00","Fed's Beige Book","","","","2"
"United States","20120606 19:30:00","Fed's William Dudley speech","","","","1"
"Korea, Republic of","20120606 23:00:00","Gross Domestic Product Growth ","","","0.900  %","1"
"Korea, Republic of","20120606 23:00:00","Gross Domestic Product Growth (YoY)","","","2.800  %","1"
"Australia","20120606 23:30:00","AiG Performance of Construction Index","",""," 34.900 ","2"
