"country","date","name","actual","consensus","previous","volatility"
"China","20170616 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Japan","20170616 02:00:00",""BoJ Monetary Policy Statement "","","","","3"
"Japan","20170616 02:00:00","BoJ Interest Rate Decision","","","","3"
"Japan","20170616 06:30:00","BoJ Press Conference","","","","3"
"Italy","20170616 08:00:00","Global Trade Balance","","","","1"
"Italy","20170616 08:00:00","Trade Balance EU","","","","1"
"European Monetary Union","20170616 09:00:00","Labour cost","","","","2"
"European Monetary Union","20170616 09:00:00","Consumer Price Index - Core (YoY)","","","","2"
"European Monetary Union","20170616 09:00:00","Consumer Price Index (MoM)","","","","2"
"European Monetary Union","20170616 09:00:00","Consumer Price Index (YoY)","","","","2"
"European Monetary Union","20170616 09:00:00","Consumer Price Index - Core (MoM)","","","","2"
"United Kingdom","20170616 09:30:00","30-y Bond Auction","","","","1"
"United Kingdom","20170616 11:00:00","BoE Quarterly Bulletin","","","","1"
" USD"","20170616 11:30:00",""FX Reserves","","","","India"
"Russia","20170616 12:00:00","Budget Fulfilment","","","","1"
"United States","20170616 12:30:00","Building Permits (MoM)","","","","2"
"United States","20170616 12:30:00","Housing Starts (MoM)","","","","2"
"United States","20170616 12:30:00","Housing Starts Change","","","","2"
"United States","20170616 12:30:00","Building Permits Change","","","","2"
"Canada","20170616 12:30:00","Canadian portfolio investment in foreign securities","","","","1"
"Canada","20170616 12:30:00","Foreign portfolio investment in Canadian securities","","","","1"
"Russia","20170616 13:00:00","Industrial Output","","","","1"
"Russia","20170616 13:00:00","Gross Domestic Product Quarterly (YoY)","","","","1"
"United States","20170616 14:00:00","Michigan Consumer Sentiment Index","","","","1"
"United States","20170616 14:05:00","Labor Market Conditions Index","","","","2"
"United States","20170616 17:00:00","Baker Hughes US Oil Rig Count","","","","1"
"United States","20170616 19:30:00","CFTC Oil NC net positions","","","","1"
"United States","20170616 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20170616 19:30:00","CFTC USD NC net positions","","","","1"
"United Kingdom","20170616 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20170616 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20170616 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20170616 19:30:00","CFTC AUD NC net positions","","","","1"
