"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20160112 00:00:00","ANZ Commodity Price","","","","1"
"United Kingdom","20160112 00:01:00","BRC Retail Sales Monitor - All (YoY)","","","","2"
"China","20160112 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160112 02:00:00","New Loans","","","","1"
"Japan","20160112 05:00:00","Consumer Confidence Index","","","","1"
"Japan","20160112 06:00:00","Eco Watchers Survey: Outlook","","","","2"
"Japan","20160112 06:00:00","Eco Watchers Survey: Current","","","","2"
"India","20160112 06:30:00","Trade Deficit Government","","","","1"
"United Kingdom","20160112 09:30:00","Industrial Production (MoM)","","","","2"
"United Kingdom","20160112 09:30:00","Industrial Production (YoY)","","","","2"
"United Kingdom","20160112 09:30:00","Manufacturing Production (MoM)","","","","2"
"United Kingdom","20160112 09:30:00","Manufacturing Production (YoY)","","","","2"
"United States","20160112 10:30:00","Fed's Stanley Fischer speech","","","","2"
"Japan","20160112 10:30:00","Bank of Japan Governor Kuroda Speech","","","","3"
"United States","20160112 11:00:00","NFIB Business Optimism Index","","","","1"
"India","20160112 12:00:00","Manufacturing Output","","","","1"
"India","20160112 12:00:00","Industrial Output","","","","1"
"India","20160112 12:00:00","Cumulative Industrial Output","","","","1"
"Canada","20160112 13:30:00","Manufacturing Shipments (MoM)","","","","1"
"United States","20160112 13:55:00","Redbook index (MoM)","","","","1"
"United States","20160112 13:55:00","Redbook index (YoY)","","","","1"
"United States","20160112 15:00:00","JOLTS Job Openings","","","","1"
"United States","20160112 15:00:00","IBD/TIPP Economic Optimism (MoM)","","","","1"
"United Kingdom","20160112 15:00:00","NIESR GDP Estimate (3M)","","","","3"
"European Monetary Union","20160112 15:00:00","NIESR GDP Estimate (3M)","","","","2"
"United States","20160112 16:30:00","4-Week Bill Auction","","","","1"
"United States","20160112 18:00:00","3-Year Note Auction","","","","1"
"United States","20160112 20:15:00","Fed's Lacker speech","","","","1"
"Japan","20160112 23:50:00","Money Supply M2+CD (YoY)","","","","0"
