"country","date","name","actual","consensus","previous","volatility"
"Australia","20130918 00:00:00","CB Leading Indicator","","","-0.200  %","2"
"Australia","20130918 00:30:00","Westpac Leading Index (MoM)","","","0.000  %","2"
"Australia","20130918 01:30:00","RBA Assist Gov Edey Speech ","","","","2"
"United Kingdom","20130918 08:30:00","Bank of England Minutes","","","","2"
"European Monetary Union","20130918 08:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20130918 08:30:00","BOE MPC Vote Cut",""," 0.000 "," 0.000 ","2"
"European Monetary Union","20130918 08:30:00","BOE MPC Vote Cut",""," 0.000 "," 0.000 ","2"
"United Kingdom","20130918 08:30:00","BOE MPC Vote Hike",""," 0.000 "," 0.000 ","2"
"European Monetary Union","20130918 08:30:00","BOE MPC Vote Hike",""," 0.000 "," 0.000 ","2"
"United Kingdom","20130918 08:30:00","BOE MPC Vote Unchanged",""," 9.000 "," 9.000 ","2"
"European Monetary Union","20130918 08:30:00","BOE MPC Vote Unchanged",""," 9.000 "," 9.000 ","2"
"Switzerland","20130918 09:00:00","ZEW Survey - Expectations",""," 20.000 "," 7.200 ","2"
"Poland","20130918 12:00:00","Industrial Output (YoY)","","","6.300  %","1"
"United States","20130918 12:30:00","Building Permits (MoM)",""," 0.950 "," 0.954 ","2"
"United States","20130918 12:30:00","Housing Starts (MoM)",""," 0.917 "," 0.896 ","2"
"United States","20130918 14:30:00","EIA Crude Oil Stocks change","",""," -0.219 ","1"
"Canada","20130918 14:40:00","BoC Governor Poloz Speech","","","","3"
"United States","20130918 18:00:00","Fed Interest Rate Decision","","0.250  %","0.250  %","3"
"United States","20130918 18:00:00","Fed Pace of MBS Purchase Program","","$ 40.000 ","","3"
"United States","20130918 18:00:00","Fed Pace of Treasury Purchase Program","","$ 45.000 ","","3"
"United States","20130918 18:00:00","FOMC Economic Projections","","","","3"
"United States","20130918 18:30:00","Fed's Monetary Policy Statement and press conference","","","","3"
"New Zealand","20130918 22:45:00","Gross Domestic Product (YoY)","","2.100  %","2.400  %","3"
"New Zealand","20130918 22:45:00","Gross Domestic Product (QoQ)","","0.100  %","0.300  %","2"
"Japan","20130918 23:50:00","Merchandise Trade Balance Total","","¥ -1,100.800 ","¥ -1,024.000 ","2"
"Japan","20130918 23:50:00","Adjusted Merchandise Trade Balance","","¥ -819.200 ","¥ -994.000 ","1"
"Japan","20130918 23:50:00","Exports (YoY)","","14.500  %","12.200  %","1"
"Japan","20130918 23:50:00","Imports (YoY)","","18.500  %","19.600  %","1"
