"country","date","name","actual","consensus","previous","volatility"
"China","20160510 01:30:00","Producer Price Index (YoY)","","","","2"
"China","20160510 01:30:00","Consumer Price Index (MoM)","","","","2"
"China","20160510 01:30:00","Consumer Price Index (YoY)","","","","2"
"China","20160510 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Switzerland","20160510 05:45:00","Unemployment Rate s.a (MoM)","","","","2"
"Germany","20160510 06:00:00","Industrial Production s.a. (MoM)","","","","1"
"Germany","20160510 06:00:00","Industrial Production n.s.a. w.d.a. (YoY)","","","","1"
"Germany","20160510 06:00:00","Imports (MoM)","","","","2"
"Germany","20160510 06:00:00","Current Account n.s.a.","","","","2"
"Germany","20160510 06:00:00","Exports (MoM)","","","","2"
"Germany","20160510 06:00:00","Trade Balance s.a.","","","","2"
"France","20160510 06:45:00","Industrial Output (MoM)","","","","1"
"France","20160510 06:45:00","Budget","","","","1"
"France","20160510 07:45:00","Individual Investment (Current Year)","","","","1"
"Italy","20160510 08:00:00","Industrial Output s.a. (MoM)","","","","1"
"Italy","20160510 08:00:00","Industrial Output w.d.a (YoY)","","","","1"
"United Kingdom","20160510 08:30:00","Trade Balance; non-EU","","","","1"
"United Kingdom","20160510 08:30:00","Total Trade Balance","","","","1"
"United Kingdom","20160510 08:30:00","Goods Trade Balance","","","","1"
"Spain","20160510 09:00:00","12-Month Letras Auction","","","","1"
"Spain","20160510 09:00:00","6-Month Letras Auction","","","","1"
"Greece","20160510 09:00:00","Industrial Production (YoY)","","","","1"
"Greece","20160510 09:00:00","Consumer Price Index - Harmonized (YoY)","","","","1"
"Greece","20160510 09:00:00","Consumer Price Index (YoY)","","","","1"
"United States","20160510 10:00:00","NFIB Business Optimism Index","","","","1"
"Portugal","20160510 10:00:00","Global Trade Balance","","","","1"
"United States","20160510 14:00:00","JOLTS Job Openings","","","","1"
"United States","20160510 14:00:00","Wholesale Inventories","","","","1"
"United States","20160510 15:30:00","4-Week Bill Auction","","","","1"
"United States","20160510 17:00:00","3-Year Note Auction","","","","1"
"New Zealand","20160510 20:00:00","RBNZ Financial Stability Report","","","","2"
"United States","20160510 20:30:00","API Weekly Crude Oil Stock","","","","1"
"New Zealand","20160510 21:00:00","RBNZ Governor Wheeler Speech","","","","2"
