"country","date","name","actual","consensus","previous","volatility"
"Australia","20131010 00:00:00","Consumer Inflation Expectation","","","1.500  %","2"
"Australia","20131010 00:30:00","Unemployment Rate s.a.","","5.800  %","5.800  %","2"
"Australia","20131010 00:30:00","Employment Change s.a.",""," 15,000.000 "," -10,800.000 ","2"
"Australia","20131010 00:30:00","Fulltime employment","",""," -2,600.000 ","2"
"China","20131010 04:00:00","New Loans","","¥ 669.000 ","¥ 711.300 ","2"
"Japan","20131010 05:00:00","Consumer Confidence Index",""," 43.800 "," 43.000 ","2"
"European Monetary Union","20131010 08:00:00","ECB Monthly Report","","","","2"
"United Kingdom","20131010 11:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","2"
"European Monetary Union","20131010 11:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","2"
"United Kingdom","20131010 11:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","2"
"European Monetary Union","20131010 11:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","2"
"Japan","20131010 11:45:00","Bank of Japan Governor Kuroda Speech","","","","2"
"United States","20131010 12:30:00","Initial Jobless Claims",""," 310.000 "," 308.000 ","2"
"United States","20131010 12:30:00","Continuing Jobless Claims",""," 2.900 "," 2.925 ","1"
"Canada","20131010 12:30:00","New Housing Price Index (MoM)","","0.200  %","0.200  %","1"
"Canada","20131010 12:30:00","New Housing Price Index (YoY)","","","1.900  %","2"
"United States","20131010 13:45:00","Fed's Bullard speech","","","","1"
"United States","20131010 14:30:00","EIA Natural Gas Storage change",""," 96.000 "," 101.000 ","1"
"Japan","20131010 16:00:00","Bank of Japan Governor Kuroda Speech","","","","3"
"European Monetary Union","20131010 16:20:00","ECB President Draghi's Speech","","","","2"
"United States","20131010 17:00:00","30-Year Bond Auction","","","3.820  %","1"
"United States","20131010 18:30:00","FOMC Member Williams speech","","","","1"
"Korea, Republic of","20131010 21:00:00","Export Price Growth (YoY)","","","-2.200  %","1"
"Korea, Republic of","20131010 21:00:00","Import Price Growth (YoY)","","","-5.300  %","1"
"New Zealand","20131010 22:45:00","Food Price Index (MoM)","","","-0.500  %","1"
"Japan","20131010 23:50:00","Domestic Corporate Goods Price Index (MoM)","","0.200  %","0.300  %","1"
"Japan","20131010 23:50:00","Domestic Corporate Goods Price Index (YoY)","","2.300  %","2.400  %","1"
"Japan","20131010 23:50:00","Money Supply M2+CD (YoY)","","3.700  %","3.700  %","1"
