"country","date","name","actual","consensus","previous","volatility"
"Australia","20120808 01:30:00","Home Loans","","2.000  %","-1.200  %","2"
"Australia","20120808 01:30:00","Investment Lending for Homes","","","-4.600  %","1"
"Korea, Republic of","20120808 03:00:00","Money Supply Growth","",""," 9.200 ","1"
"Japan","20120808 05:00:00","Eco Watchers Survey: Outlook","",""," 45.700 ","2"
"Japan","20120808 05:00:00","Eco Watchers Survey: Current",""," 44.500 "," 43.800 ","2"
"Switzerland","20120808 05:45:00","SECO Consumer Climate (3m)",""," -4.000 "," -8.000 ","2"
"Finland","20120808 06:00:00","Gross Domestic Product (YoY)","","","0.200  %","1"
"Germany","20120808 06:00:00","Imports (MoM)","","-1.500  %","6.300  %","1"
"Germany","20120808 06:00:00","Trade Balance s.a.","","€ 15.000 ","€ 15.000 ","2"
"Germany","20120808 06:00:00","Current Account n.s.a.","","€ 12.000 ","€ 9.000 ","1"
"Germany","20120808 06:00:00","Exports (MoM)","","-1.500  %","3.900  %","1"
"France","20120808 06:45:00","Trade Balance EUR","","€ -5.000 ","€ -5.325 ","1"
"France","20120808 06:45:00","Exports, EUR","","","€ 37.440 ","1"
"France","20120808 06:45:00","Imports, EUR","","","€ 42.765 ","1"
"Spain","20120808 07:00:00","Industrial Output Cal Adjusted (YoY)","","-6.300  %","-6.100  %","1"
"Turkey","20120808 07:00:00","Industrial Production (YoY)","","","5.900  %","1"
"Hungary","20120808 07:00:00","Trade Balance","","","€ 701.000 ","1"
"Czech Republic","20120808 07:00:00","Unemployment Rate","","","8.100  %","1"
"Germany","20120808 09:00:00","German 10-y Bond Auction","","","1.310  %","2"
"United Kingdom","20120808 09:30:00","Bank of England Quarterly Inflation Report","","","","3"
"South Africa","20120808 09:30:00","Reuters Econometer","",""," 279.600 ","1"
"Germany","20120808 10:00:00","Industrial Production s.a. (MoM)","","-0.800  %","1.600  %","1"
"Germany","20120808 10:00:00","Industrial Production s.a. w.d.a. (YoY)","","0.300  %","0.000  %","2"
"Canada","20120808 10:20:00","BoC Governor Mark Carney Speech","","","","2"
"South Africa","20120808 11:00:00","Manufacturing Production Index (YoY)","","","4.200  %","1"
"United States","20120808 11:00:00","MBA Mortgage Applications","","","0.200  %","1"
"India","20120808 11:30:00","M3 Money Supply","","","14.300  %","1"
"Chile","20120808 12:00:00","Consumer Price Index (Inflation) (MoM)","","","","1"
"Chile","20120808 12:00:00","Core Consumer Price Index (Inflation) (MoM)","","","","1"
"Brazil","20120808 12:00:00","IPCA Inflation","","","0.080  %","1"
"United States","20120808 12:30:00","Nonfarm Productivity","","1.300  %","-0.500  %","1"
"United States","20120808 12:30:00","Unit Labor Costs","","0.600  %","-5.900  %","1"
"United States","20120808 14:30:00","EIA Crude Oil Stocks change",""," -0.540 "," -6.522 ","1"
"Turkey","20120808 14:30:00","Treasury Cash Balance","",""," -7.200 ","1"
"United States","20120808 17:00:00","10-Year Note Auction","","","1.459  %","2"
"Austria","20120808 22:00:00","Trade Balance","","","€ -535.800 ","1"
"New Zealand","20120808 22:45:00","Unemployment Rate","","6.500  %","6.700  %","2"
"New Zealand","20120808 22:45:00","Employment Change","","0.300  %","0.400  %","2"
"Japan","20120808 23:50:00","Foreign bond investment","","","¥ -8.900 ","1"
"Japan","20120808 23:50:00","Foreign investment in Japan stocks","","","¥ 76.500 ","1"
"Japan","20120808 23:50:00","Machinery Orders (MoM)","","10.900  %","-14.800  %","2"
"Japan","20120808 23:50:00","Machinery Orders (YoY)","","-5.100  %","1.000  %","2"
"Japan","20120808 23:50:00","Money Supply M2+CD (YoY)","","2.200  %","2.200  %","1"
