"country","date","name","actual","consensus","previous","volatility"
"United States","20160826 00:00:00","Jackson Hole Symposium","","","","3"
"Germany","20160826 06:00:00","Gfk Consumer Confidence Survey","","","","2"
"France","20160826 06:45:00","Gross Domestic Product (YoY)","","","","1"
"France","20160826 06:45:00","Gross Domestic Product (QoQ)","","","","1"
"Spain","20160826 07:00:00","Retail Sales (YoY)","","","","1"
"European Monetary Union","20160826 08:00:00","Private loans (YoY)","","","","1"
"European Monetary Union","20160826 08:00:00","M3 Money Supply (3m)","","","","1"
"European Monetary Union","20160826 08:00:00","M3 Money Supply (YoY)","","","","1"
"United Kingdom","20160826 08:30:00","Gross Domestic Product (QoQ)","","","","2"
"United Kingdom","20160826 08:30:00","Gross Domestic Product (YoY)","","","","2"
"United Kingdom","20160826 08:30:00","Total Business Investment (YoY)","","","","1"
"United Kingdom","20160826 08:30:00","Total Business Investment (QoQ)","","","","1"
"United Kingdom","20160826 08:30:00","Index of Services (3M/3M)","","","","1"
" USD"","20160826 11:00:00",""FX Reserves","","","","India"
"United States","20160826 12:30:00","Gross Domestic Product Price Index","","","","2"
"United States","20160826 12:30:00","Gross Domestic Product Annualized","","","","3"
"United States","20160826 12:30:00","Goods Trade Balance","","","","2"
"United States","20160826 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","","","2"
"United States","20160826 12:30:00","Core Personal Consumption Expenditures (QoQ)","","","","2"
" $"","20160826 13:00:00",""Trade Balance s/a","","","","Mexico"
" $"","20160826 13:00:00",""Trade Balance","","","","Mexico"
"United States","20160826 14:00:00","Reuters/Michigan Consumer Sentiment Index","","","","1"
"United States","20160826 14:00:00","Fed's Yellen Speech","","","","3"
"United States","20160826 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20160826 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20160826 19:30:00","CFTC USD NC net positions","","","","1"
"United States","20160826 19:30:00","CFTC Oil NC net positions","","","","1"
"United Kingdom","20160826 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20160826 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20160826 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20160826 19:30:00","CFTC AUD NC net positions","","","","1"
