"country","date","name","actual","consensus","previous","volatility"
"United States","20120328 01:00:00","Fed's Bullard speech","","","","1"
"France","20120328 05:30:00","Gross Domestic Product (QoQ)","","","0.300  %","1"
"Sweden","20120328 07:15:00","Consumer Confidence (MoM)","",""," -3.200 ","1"
"Italy","20120328 08:00:00","Business Confidence","",""," 91.500 ","1"
"Slovakia","20120328 08:00:00","Current Account Balance EUR","","","€ -95.000 ","1"
"European Monetary Union","20120328 08:00:00","M3 Money Supply (3m)","","2.400  %","2.000  %","1"
"European Monetary Union","20120328 08:00:00","M3 Money Supply (YoY)","","2.400  %","2.500  %","1"
"Netherlands, The","20120328 08:30:00","Consumer Spending Volume","","","-1.300  %","1"
"United Kingdom","20120328 08:30:00","Current Account","","£ -8.500 ","£ -15.226 ","2"
"United Kingdom","20120328 08:30:00","Gross Domestic Product (QoQ)","","-0.200  %","-0.200  %","2"
"United Kingdom","20120328 08:30:00","Gross Domestic Product (YoY)","","0.700  %","0.700  %","2"
"United Kingdom","20120328 08:30:00","Total Business Investment (QoQ)","","-5.400  %","1.000  %","1"
"United Kingdom","20120328 08:30:00","Total Business Investment (YoY)","","-1.900  %","4.300  %","2"
"Iceland","20120328 09:00:00","Consumer Price Index (MoM)","","","1.000  %","1"
"Iceland","20120328 09:00:00","Consumer Price Index (YoY)","","","6.300  %","1"
"Ireland","20120328 09:00:00","Retail Sales (MoM)","","","1.600  %","1"
"Ireland","20120328 09:00:00","Retail Sales (YoY)","","","-0.800  %","1"
"United States","20120328 11:00:00","MBA Mortgage Applications","","","-7.400  %","1"
"Germany","20120328 12:30:00","Consumer Price Index (MoM)","","0.300  %","0.700  %","2"
"Germany","20120328 12:30:00","Consumer Price Index (YoY)","","2.300  %","2.300  %","2"
"United States","20120328 12:30:00","Durable Goods Orders","","3.000  %","-4.000  %","2"
"United States","20120328 12:30:00","Durable Goods Orders ex Transportation","","1.800  %","-3.200  %","2"
"United States","20120328 14:30:00","EIA Crude Oil Stocks change","",""," -1.162 ","1"
"Korea, Republic of","20120328 23:00:00","Current Account Balance","",""," 1.810 ","1"
"Japan","20120328 23:50:00","Retail Trade s.a (MoM)","","0.000  %","4.100  %","1"
"Japan","20120328 23:50:00","Large Retailer's Sales","","-0.300  %","-1.000  %","2"
"Japan","20120328 23:50:00","Retail Trade (YoY)","","1.300  %","1.900  %","2"
