"country","date","name","actual","consensus","previous","volatility"
"Portugal","20120220 00:00:00","Current Account Balance","","","€ -10.010 ","1"
"United States","20120220 n/a:00","President's Day","","","","0"
"United Kingdom","20120220 00:01:00","Rightmove House Price Index (YoY)","1.400  %","","0.400  %","2"
"United Kingdom","20120220 00:01:00","Rightmove House Price Index (MoM)","4.100  %","","-0.800  %","1"
"Australia","20120220 00:30:00","RBA Meeting's Minutes","","","","3"
"New Zealand","20120220 02:00:00","RBNZ Inflation Expectations (QoQ)","","","","2"
"Australia","20120220 02:30:00","RBA's Governor Glenn Stevens Speech","","","","2"
"Finland","20120220 07:00:00","Consumer Price Index (YoY)","","","2.900  %","1"
"Greece","20120220 07:00:00","Current Account (YoY)","","","€ -2.303 ","1"
"France","20120220 07:45:00","Business Climate","",""," 91.000 ","1"
"Italy","20120220 09:00:00","Industiral Orders n.s.a (YoY)","","","-0.700  %","1"
"Italy","20120220 09:00:00","Industiral Orders s.a (MoM)","","","0.100  %","1"
"Italy","20120220 09:00:00","Industiral Sales n.s.a. (YoY)","","","0.200  %","1"
"Italy","20120220 09:00:00","Industrial Sales s.a. (MoM)","","","0.000  %","1"
"Italy","20120220 09:00:00","Retail Sales s.a. (MoM)","","","-0.300  %","1"
"Slovakia","20120220 09:00:00","Unemployment Rate","","","13.590  %","1"
"Belgium","20120220 14:00:00","Consumer Confidence Index","",""," -16.000 ","1"
