"country","date","name","actual","consensus","previous","volatility"
"Australia","20151209 00:30:00","Investment Lending for Homes","","","","2"
"Australia","20151209 00:30:00","Home Loans","","","","2"
"China","20151209 01:30:00","Producer Price Index (YoY)","","","","2"
"China","20151209 01:30:00","Consumer Price Index (MoM)","","","","2"
"China","20151209 01:30:00","Consumer Price Index (YoY)","","","","2"
"China","20151209 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20151209 02:00:00","New Loans","","","","1"
"Japan","20151209 06:00:00","Machine Tool Orders (YoY)","","","","1"
"Switzerland","20151209 06:45:00","Unemployment Rate s.a (MoM)","","","","3"
"Germany","20151209 07:00:00","Imports (MoM)","","","","2"
"Germany","20151209 07:00:00","Trade Balance s.a.","","","","2"
"Germany","20151209 07:00:00","Exports (MoM)","","","","2"
"Germany","20151209 07:00:00","Current Account n.s.a.","","","","2"
"United Kingdom","20151209 08:00:00","Halifax House Prices (3m/YoY)","","","","1"
"United Kingdom","20151209 08:00:00","Halifax House Prices (MoM)","","","","1"
"Germany","20151209 10:00:00","30-y Bond Auction","","","","1"
"Spain","20151209 10:00:00","12-Month Letras Auction","","","","1"
"Spain","20151209 10:00:00","6-Month Letras Auction","","","","1"
"United States","20151209 12:00:00","MBA Mortgage Applications","","","","1"
"United States","20151209 13:30:00","Wholesale Inventories","","","","1"
"United States","20151209 14:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20151209 18:00:00","10-Year Note Auction","","","","2"
"New Zealand","20151209 20:00:00","RBNZ Interest Rate Decision","","","","3"
"New Zealand","20151209 20:00:00",""Monetary Policy Statement "","","","","3"
"New Zealand","20151209 20:00:00","RBNZ Press Conference","","","","3"
"New Zealand","20151209 21:45:00","Electronic Card Retail Sales  (MoM)","","","","2"
"New Zealand","20151209 21:45:00","Electronic Card Retail Sales (YoY)","","","","2"
"Japan","20151209 23:50:00","Domestic Corporate Goods Price Index (MoM)","","","","1"
"Japan","20151209 23:50:00","Domestic Corporate Goods Price Index (YoY)","","","","1"
"Japan","20151209 23:50:00","BSI Large Manufacturing (QoQ)","","","","1"
"Japan","20151209 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20151209 23:50:00","Foreign bond investment","","","","2"
