"country","date","name","actual","consensus","previous","volatility"
"Japan","20170424 05:00:00","Leading Economic Index","","","","2"
"Japan","20170424 05:00:00","Coincident Index","","","","2"
"Germany","20170424 08:00:00","IFO - Business Climate","","","","2"
"Germany","20170424 08:00:00","IFO - Current Assessment","","","","2"
"Germany","20170424 08:00:00","IFO - Expectations","","","","2"
"United Kingdom","20170424 10:00:00","CBI Industrial Trends Survey - Orders (MoM)","","","","1"
"Germany","20170424 12:00:00","German Buba Monthly Report","","","","1"
"United States","20170424 12:30:00",""Chicago Fed National Activity Index "","","","","2"
"Canada","20170424 12:30:00","Wholesale Sales (MoM)","","","","1"
"Mexico","20170424 13:00:00","1st half-month Core Inflation","","","","1"
"Mexico","20170424 13:00:00","1st half-month Inflation","","","","1"
"Russia","20170424 13:00:00","Gross Domestic Product Monthly (YoY)","","","","1"
"United States","20170424 15:30:00","FOMC Member Kashkari Speech","","","","1"
"United States","20170424 15:30:00","3-Month Bill Auction","","","","1"
"United States","20170424 15:30:00","6-Month Bill Auction","","","","1"
"United States","20170424 19:15:00","FOMC Member Kashkari Speech","","","","1"
"Japan","20170424 23:50:00","Corporate Service Price (YoY)","","","","1"
