"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20120709 n/a:00","European Council meeting","","","","2"
"Australia","20120709 01:30:00","ANZ Job Advertisements","-1.200  %","","-2.600  %","1"
"China","20120709 01:30:00","Consumer Price Index (YoY)","2.200  %","2.300  %","3.000  %","3"
"China","20120709 01:30:00","Consumer Price Index (MoM)"," -0.600 "," -0.300 "," -0.300 ","2"
"China","20120709 01:30:00","Producer Price Index (YoY)","-2.100  %","-1.900  %","-1.400  %","2"
"Japan","20120709 05:00:00","Eco Watchers Survey: Current",""," 47.500 "," 47.200 ","2"
"Japan","20120709 05:00:00","Eco Watchers Survey: Outlook","",""," 48.100 ","2"
"United States","20120709 05:00:00","Fed's Evans Speaks","","","","1"
"Switzerland","20120709 05:45:00","Unemployment Rate n.s.a (MoM)","","2.900  %","3.000  %","2"
"Germany","20120709 06:00:00","Current Account n.s.a.","","€ 10.200 ","€ 11.200 ","1"
"Finland","20120709 06:00:00","Trade Balance","","","€ -0.080 ","1"
"Germany","20120709 06:00:00","Trade Balance s.a.","","€ 15.800 ","€ 16.100 ","2"
"Germany","20120709 06:00:00","Exports (MoM)","","0.500  %","-1.700  %","1"
"Germany","20120709 06:00:00","Imports (MoM)","","1.300  %","-4.800  %","1"
"Czech Republic","20120709 07:00:00","Construction output (YoY)","","","-2.700  %","1"
"Denmark","20120709 07:00:00","Current Account","",""," 9.400 ","1"
"Slovakia","20120709 07:00:00","Foreign Trade Balance","","","€ 454.900 ","1"
"Czech Republic","20120709 07:00:00","Foreign Trade Balance (MoM)","",""," 22.030 ","1"
"Turkey","20120709 07:00:00","Industrial Production (YoY)","","","1.800  %","1"
"Czech Republic","20120709 07:00:00","Industrial Production (YoY)","","","2.200  %","1"
"Denmark","20120709 07:00:00","Trade Balance","",""," 6.100 ","1"
"Hungary","20120709 07:00:00","Trade Balance","","","€ 379.400 ","1"
"European Monetary Union","20120709 08:30:00","Sentix Investor Confidence",""," -26.600 "," -28.900 ","2"
"United Kingdom","20120709 09:00:00","BOE Deputy Governor Paul Tucker speaks","","","","3"
"Greece","20120709 09:00:00","Consumer Price Index (YoY)","","","1.400  %","1"
"Greece","20120709 09:00:00","Consumer Price Index - Harmonized (YoY)","","","0.900  %","1"
"Singapore","20120709 09:00:00","Foreign Reserves (MoM)","",""," 237.700 ","1"
"European Monetary Union","20120709 12:30:00","ECB President Draghi's Speech","","","","3"
"Chile","20120709 12:30:00","Trade Balance","","","","1"
"Mexico","20120709 13:00:00","12-Month Inflation","","","3.850  %","1"
"Mexico","20120709 13:00:00","Core Inflation","","","0.270  %","1"
"Mexico","20120709 13:00:00","Headline Inflation","","","-0.320  %","1"
"Turkey","20120709 14:30:00","Treasury Cash Balance","",""," 10.760 ","1"
"United States","20120709 15:55:00","Fed's William Dudley speech","","","","1"
"United States","20120709 15:55:00","FOMC Member Williams speech","","","","2"
"United States","20120709 19:00:00","Consumer Credit Change","","$ 8.500 ","$ 6.500 ","2"
"New Zealand","20120709 22:00:00","NZIER Business Confidence (QoQ)","",""," 13.000 ","2"
"New Zealand","20120709 22:45:00","Electronic Card Retail Sales  (MoM)","","0.300  %","0.900  %","1"
"New Zealand","20120709 22:45:00","Electronic Card Retail Sales (YoY)","","4.000  %","6.100  %","1"
"United Kingdom","20120709 23:01:00","BRC Retail Sales Monitor - All (YoY)","","2.000  %","1.300  %","1"
"United Kingdom","20120709 23:01:00","RICS Housing Price Balance","","-16.000  %","-16.000  %","1"
"Japan","20120709 23:50:00","Money Supply M2+CD (YoY)","","2.100  %","2.100  %","1"
