"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20130226 06:00:00","BoE's Governor King Speech","","","","2"
"Switzerland","20130226 08:15:00","Employment Level (QoQ)",""," 4.107 "," 4.122 ","2"
"United Kingdom","20130226 10:00:00","Inflation Report Hearings","","","","2"
"European Monetary Union","20130226 10:00:00","Inflation Report Hearings","","","","2"
"Hungary","20130226 13:00:00","MNB Interest Rate Decision","","","5.500  %","1"
"United States","20130226 13:55:00","Redbook index (YoY)","","","3.100  %","1"
"United States","20130226 13:55:00","Redbook index (MoM)","","","1.500  %","1"
"United States","20130226 14:00:00","Housing Price Index (MoM)","","0.600  %","0.600  %","2"
"United States","20130226 14:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","6.500  %","5.500  %","1"
"Mexico","20130226 14:00:00","Trade Balance s/a, $","","","$ 0.552 ","1"
"Mexico","20130226 14:00:00","Trade Balance, $","","","$ 0.962 ","1"
"United States","20130226 15:00:00","Consumer Confidence",""," 61.000 "," 58.600 ","2"
"United States","20130226 15:00:00","Fed's Bernanke testifies","","","","3"
"United States","20130226 15:00:00","New Home Sales (MoM)",""," 0.381 "," 0.369 ","2"
"United States","20130226 15:00:00","New Home Sales Change (MoM)","","4.300  %","-7.300  %","1"
"United States","20130226 15:00:00","Richmond Fed Manufacturing Index",""," -4.000 "," -12.000 ","1"
"United States","20130226 16:30:00","4-Week Bill Auction","","","0.115  %","1"
"United Kingdom","20130226 18:30:00","MPC Member Paul Fisher Speech","","","","1"
"Korea, Republic of","20130226 21:00:00","Consumer Sentiment Index","",""," 99.000 ","1"
"New Zealand","20130226 21:45:00","Trade Balance (MoM)","","$ 100.000 ","$ 486.000 ","2"
"New Zealand","20130226 21:45:00","Exports","","$ 3.650 ","$ 4.070 ","1"
"New Zealand","20130226 21:45:00","Imports","","$ 3.500 ","$ 3.580 ","1"
"New Zealand","20130226 21:45:00","Trade Balance (YoY)","","$ -0.930 ","$ -1.210 ","1"
"New Zealand","20130226 21:45:00","Visitor Arrivals (YoY)","","","1.800  %","1"
"Korea, Republic of","20130226 23:00:00","Current Account Balance","",""," 2.980 ","1"
"Japan","20130226 23:50:00","Retail Trade (YoY)","","-1.300  %","0.300  %","2"
"Japan","20130226 23:50:00","Large Retailer's Sales","","","0.000  %","2"
"Japan","20130226 23:50:00","Retail Trade s.a (MoM)","","","0.100  %","1"
