"country","date","name","actual","consensus","previous","volatility"
"United States","20161111 00:00:00","Veterans Day","","","","0"
"Canada","20161111 00:00:00","Remembrance Day","","","","0"
"France","20161111 00:00:00","Armistice Day","","","","0"
"China","20161111 01:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Australia","20161111 01:00:00","RBA Assist Gov Debelle Speech","","","","2"
"China","20161111 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20161111 02:00:00","New Loans","","","","1"
"Japan","20161111 04:30:00","Tertiary Industry Index (MoM)","","","","2"
"Germany","20161111 07:00:00","Consumer Price Index (YoY)","","","","2"
"Germany","20161111 07:00:00","Harmonised Index of Consumer Prices (MoM)","","","","2"
"Germany","20161111 07:00:00","Harmonised Index of Consumer Prices (YoY)","","","","2"
"Germany","20161111 07:00:00","Consumer Price Index (MoM)","","","","2"
"India","20161111 11:00:00","Bank Loan Growth","","","","1"
" USD"","20161111 11:30:00",""FX Reserves","","","","India"
"India","20161111 12:00:00","Manufacturing Output","","","","1"
"India","20161111 12:00:00","Industrial Output","","","","1"
"India","20161111 12:00:00","Cumulative Industrial Output","","","","1"
"Russia","20161111 13:00:00","Foreign Trade","","","","1"
"United States","20161111 14:00:00","Fed's Stanley Fischer speech","","","","2"
"Mexico","20161111 14:00:00","Industrial Output (MoM)","","","","1"
"Mexico","20161111 14:00:00","Industrial Output (YoY)","","","","1"
"Canada","20161111 14:50:00","BoC Governor Poloz Speech","","","","3"
"United States","20161111 15:00:00","Michigan Consumer Sentiment Index","","","","3"
"United States","20161111 18:00:00","Baker Hughes US Oil Rig Count","","","","1"
"United States","20161111 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20161111 19:30:00","CFTC USD NC net positions","","","","1"
"United States","20161111 19:30:00","CFTC Oil NC net positions","","","","1"
"United Kingdom","20161111 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20161111 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20161111 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20161111 19:30:00","CFTC AUD NC net positions","","","","1"
