"country","date","name","actual","consensus","previous","volatility"
"United States","20160905 00:00:00","Labor Day","","","","0"
"Japan","20160905 00:00:00","Labor Cash Earnings (YoY)","","","","1"
"European Monetary Union","20160905 00:00:00","G20 Meeting","","","","2"
"Canada","20160905 00:00:00","Labour Day","","","","0"
"Japan","20160905 00:35:00","Markit Services PMI","","","","1"
"New Zealand","20160905 01:00:00","ANZ Commodity Price","","","","1"
"Australia","20160905 01:00:00","TD Securities Inflation (YoY)","","","","2"
"Australia","20160905 01:00:00","TD Securities Inflation (MoM)","","","","2"
"Australia","20160905 01:30:00","Company Gross Operating Profits (QoQ)","","","","1"
"Australia","20160905 01:30:00","ANZ Job Advertisements","","","","1"
"China","20160905 01:45:00","Caixin China Services PMI","","","","2"
"Japan","20160905 02:30:00","Bank of Japan Governor Kuroda Speech","","","","3"
"Russia","20160905 06:00:00","Purchasing Manager Index Services","","","","1"
"Spain","20160905 07:15:00","Markit Services PMI","","","","1"
"Italy","20160905 07:45:00","Markit Services PMI","","","","1"
"France","20160905 07:50:00","Markit Services PMI","","","","1"
"France","20160905 07:50:00","Markit PMI Composite","","","","1"
"Germany","20160905 07:55:00","Markit Services PMI","","","","1"
"Germany","20160905 07:55:00","Markit PMI Composite","","","","1"
"European Monetary Union","20160905 08:00:00","Markit Services PMI","","","","2"
"European Monetary Union","20160905 08:00:00","Markit PMI Composite","","","","2"
"United Kingdom","20160905 08:30:00","Markit Services PMI","","","","1"
"European Monetary Union","20160905 08:30:00","Sentix Investor Confidence","","","","1"
"European Monetary Union","20160905 09:00:00","Retail Sales (YoY)","","","","1"
"European Monetary Union","20160905 09:00:00","Retail Sales (MoM)","","","","1"
"United Kingdom","20160905 23:01:00","BRC Retail Sales Monitor - All (YoY)","","","","2"
