"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20150304 00:01:00","BRC Shop Price Index (MoM)","","","-1.300  %","1"
"Australia","20150304 00:30:00","Gross Domestic Product (YoY)","","2.500  %","2.700  %","2"
"Australia","20150304 00:30:00","Gross Domestic Product (QoQ)","","0.500  %","0.300  %","2"
"United States","20150304 01:15:00","Fed's Yellen Speech","","","","2"
"Japan","20150304 01:35:00","Markit Services PMI","",""," 51.300 ","2"
"China","20150304 01:45:00","HSBC China Services PMI","",""," 51.800 ","2"
"United Kingdom","20150304 09:30:00","Markit Services PMI",""," 57.500 "," 57.200 ","2"
"European Monetary Union","20150304 10:00:00","Retail Sales (YoY)","","1.900  %","2.800  %","2"
"United States","20150304 12:00:00","MBA Mortgage Applications","","","-3.500  %","2"
"United States","20150304 13:15:00","ADP Employment Change",""," 220.000 "," 213.000 ","2"
"United States","20150304 14:00:00","Fed's Evans Speech","","","","1"
"United States","20150304 14:45:00","Markit Services PMI",""," 54.800 "," 54.200 ","2"
"United States","20150304 14:45:00","Markit PMI Composite","",""," 54.400 ","2"
"Canada","20150304 15:00:00","BoC Interest Rate Decision","","0.750  %","0.750  %","3"
"Canada","20150304 15:00:00","BOC Rate Statement","","","","3"
"United States","20150304 15:00:00","ISM Non-Manufacturing PMI",""," 56.500 "," 56.700 ","3"
"United States","20150304 15:30:00","EIA Crude Oil Stocks change",""," 4.000 "," 8.400 ","1"
"Brazil","20150304 17:00:00","Interest Rate Decision","","","12.250  %","1"
"United States","20150304 18:00:00","Fed's George Speech","","","","1"
"United States","20150304 19:00:00","Fed's Beige Book","","","","2"
"United States","20150304 22:00:00","Fed's Richard Fisher's speech","","","","2"
"Japan","20150304 23:50:00","Foreign bond investment","","","¥ 166.300 ","2"
"Japan","20150304 23:50:00","Foreign investment in Japan stocks","","","¥ 289.000 ","2"
